event_id,symbol,day,ok,status,quote_volume
P0RES018-00318,FISUSDT,2025-05-01,True,200,18047520.95278
P0RES018-00319,MEMEFIUSDT,2025-05-01,True,200,165176638.06178102
P0RES018-00320,JSTUSDT,2025-04-28,True,200,41479162.51950701
P0RES018-00319,MEMEFIUSDT,2025-04-27,True,200,218883087.79364496
P0RES018-00319,MEMEFIUSDT,2025-04-26,True,200,304522463.3423011
P0RES018-00320,JSTUSDT,2025-05-01,True,200,17035604.039494
P0RES018-00320,JSTUSDT,2025-05-02,True,200,5321876.42022
P0RES018-00320,JSTUSDT,2025-05-04,True,200,6882410.6751580015
P0RES018-00320,JSTUSDT,2025-05-03,True,200,5293974.289268999
P0RES018-00321,SIGNUSDT,2025-04-28,True,200,431605528.26951
P0RES018-00321,SIGNUSDT,2025-04-29,True,200,1667366480.9361496
P0RES018-00321,SIGNUSDT,2025-05-03,True,200,313770944.78752005
P0RES018-00321,SIGNUSDT,2025-05-04,True,200,162280207.97498006
P0RES018-00322,AIOTUSDT,2025-05-01,True,200,323845851.66685
P0RES018-00322,AIOTUSDT,2025-04-30,True,200,264931256.27131
P0RES018-00321,SIGNUSDT,2025-05-01,True,200,243368305.59555998
P0RES018-00320,JSTUSDT,2025-04-30,True,200,12585527.119865
P0RES018-00321,SIGNUSDT,2025-04-30,True,200,586793820.6818199
P0RES018-00321,SIGNUSDT,2025-05-02,True,200,142090238.47438
P0RES018-00322,AIOTUSDT,2025-05-02,True,200,447304250.4065799
P0RES018-00322,AIOTUSDT,2025-05-03,True,200,453857559.29182994
P0RES018-00322,AIOTUSDT,2025-05-05,True,200,242410883.84765995
P0RES018-00323,CTKUSDT,2025-05-02,True,200,22391629.2818
P0RES018-00323,CTKUSDT,2025-05-01,True,200,19983062.6706
P0RES018-00323,CTKUSDT,2025-05-03,True,200,22838732.525599997
P0RES018-00323,CTKUSDT,2025-05-05,True,200,8574917.8594
P0RES018-00323,CTKUSDT,2025-05-06,True,200,6687119.052700001
P0RES018-00323,CTKUSDT,2025-05-04,True,200,9280054.8434
P0RES018-00324,PUNDIXUSDT,2025-04-30,True,200,52399880.67130001
P0RES018-00322,AIOTUSDT,2025-05-04,True,200,317988683.31502
P0RES018-00324,PUNDIXUSDT,2025-05-02,True,200,290465308.40439993
P0RES018-00324,PUNDIXUSDT,2025-05-04,True,200,143757845.54349995
P0RES018-00324,PUNDIXUSDT,2025-05-03,True,200,291744209.9887
P0RES018-00324,PUNDIXUSDT,2025-05-01,True,200,64730623.221800014
P0RES018-00323,CTKUSDT,2025-04-30,True,200,43611398.48550001
P0RES018-00324,PUNDIXUSDT,2025-05-05,True,200,116272249.8943
P0RES018-00322,AIOTUSDT,2025-05-06,True,200,220485737.47311997
P0RES018-00325,DOLOUSDT,2025-05-02,True,200,38624954.242176004
P0RES018-00325,DOLOUSDT,2025-05-01,True,200,128375062.72385201
P0RES018-00325,DOLOUSDT,2025-05-04,True,200,15947336.112230001
P0RES018-00325,DOLOUSDT,2025-05-05,True,200,10019032.499776
P0RES018-00326,HAEDALUSDT,2025-05-02,True,200,539169750.113246
P0RES018-00325,DOLOUSDT,2025-05-06,True,200,11335404.942543
P0RES018-00326,HAEDALUSDT,2025-05-01,True,200,150928521.131078
P0RES018-00325,DOLOUSDT,2025-05-07,True,200,5972577.540477001
P0RES018-00326,HAEDALUSDT,2025-05-04,True,200,197059549.765066
P0RES018-00325,DOLOUSDT,2025-05-03,True,200,32895289.266008005
P0RES018-00326,HAEDALUSDT,2025-05-05,True,200,178270472.13410795
P0RES018-00326,HAEDALUSDT,2025-05-06,True,200,388325808.8270529
P0RES018-00324,PUNDIXUSDT,2025-05-06,True,200,109369100.25219998
P0RES018-00326,HAEDALUSDT,2025-05-07,True,200,129623299.34788199
P0RES018-00327,SXTUSDT,2025-05-02,True,200,52884149.96005
P0RES018-00328,ALPINEUSDT,2025-05-06,True,200,87109233.55423002
P0RES018-00327,SXTUSDT,2025-05-07,True,200,16800933.59228
P0RES018-00327,SXTUSDT,2025-05-08,True,200,207867118.60582
P0RES018-00328,ALPINEUSDT,2025-05-07,True,200,43174004.48506
P0RES018-00327,SXTUSDT,2025-05-06,True,200,31818057.990149997
P0RES018-00328,ALPINEUSDT,2025-05-09,True,200,9942817.58743
P0RES018-00328,ALPINEUSDT,2025-05-08,True,200,18700781.1747
P0RES018-00327,SXTUSDT,2025-05-05,True,200,29794889.577649996
P0RES018-00328,ALPINEUSDT,2025-05-10,True,200,8905346.36288
P0RES018-00328,ALPINEUSDT,2025-05-11,True,200,87021917.67590001
P0RES018-00327,SXTUSDT,2025-05-04,True,200,15215473.352090003
P0RES018-00327,SXTUSDT,2025-05-03,True,200,18923759.836510003
P0RES018-00328,ALPINEUSDT,2025-05-12,True,200,27143365.832780004
P0RES018-00326,HAEDALUSDT,2025-05-03,True,200,393404355.80569607
P0RES018-00329,ASRUSDT,2025-05-09,True,200,15104809.7627
P0RES018-00329,ASRUSDT,2025-05-11,True,200,42788601.00770001
P0RES018-00329,ASRUSDT,2025-05-10,True,200,9988845.712200003
P0RES018-00329,ASRUSDT,2025-05-12,True,200,15623282.743800001
P0RES018-00329,ASRUSDT,2025-05-08,True,200,43146032.49780001
P0RES018-00330,B2USDT,2025-05-08,True,200,19945568.685799997
P0RES018-00330,B2USDT,2025-05-06,True,200,70102539.42920001
P0RES018-00330,B2USDT,2025-05-10,True,200,7161074.736
P0RES018-00330,B2USDT,2025-05-09,True,200,11482547.832200002
P0RES018-00329,ASRUSDT,2025-05-07,True,200,47598506.1143
P0RES018-00330,B2USDT,2025-05-12,True,200,20401089.731700003
P0RES018-00330,B2USDT,2025-05-11,True,200,4310692.7876
P0RES018-00331,MILKUSDT,2025-05-07,True,200,50597173.73008999
P0RES018-00331,MILKUSDT,2025-05-06,True,200,54376107.902839996
P0RES018-00330,B2USDT,2025-05-07,True,200,39964263.046399996
P0RES018-00329,ASRUSDT,2025-05-06,True,200,136655676.00079998
P0RES018-00331,MILKUSDT,2025-05-08,True,200,35251410.47077
P0RES018-00331,MILKUSDT,2025-05-09,True,200,18148252.870270003
P0RES018-00331,MILKUSDT,2025-05-11,True,200,10907045.520060001
P0RES018-00331,MILKUSDT,2025-05-10,True,200,14970197.636080002
P0RES018-00332,OBOLUSDT,2025-05-07,True,200,161924037.71044
P0RES018-00331,MILKUSDT,2025-05-12,True,200,13408118.467170002
P0RES018-00332,OBOLUSDT,2025-05-08,True,200,143907247.24284002
P0RES018-00332,OBOLUSDT,2025-05-09,True,200,50975201.10165
P0RES018-00332,OBOLUSDT,2025-05-10,True,200,43683671.85795
P0RES018-00332,OBOLUSDT,2025-05-11,True,200,25964020.236820005
P0RES018-00332,OBOLUSDT,2025-05-13,True,200,58033843.36907
P0RES018-00332,OBOLUSDT,2025-05-12,True,200,34812266.91362
P0RES018-00333,SYRUPUSDT,2025-05-07,True,200,102773488.48239999
P0RES018-00333,SYRUPUSDT,2025-05-08,True,200,81051396.64591001
P0RES018-00333,SYRUPUSDT,2025-05-11,True,200,94308749.57151999
P0RES018-00333,SYRUPUSDT,2025-05-12,True,200,50868209.66416999
P0RES018-00333,SYRUPUSDT,2025-05-09,True,200,60113646.565299995
P0RES018-00333,SYRUPUSDT,2025-05-10,True,200,131353955.81771
P0RES018-00334,DOODUSDT,2025-05-11,True,200,52809547.71086129
P0RES018-00333,SYRUPUSDT,2025-05-13,True,200,33682067.72295
P0RES018-00334,DOODUSDT,2025-05-10,True,200,89818975.0184651
P0RES018-00334,DOODUSDT,2025-05-15,True,200,33962318.120455004
P0RES018-00334,DOODUSDT,2025-05-12,True,200,60750531.822320305
P0RES018-00334,DOODUSDT,2025-05-09,True,200,108822475.06378432
P0RES018-00334,DOODUSDT,2025-05-13,True,200,58224240.217842594
P0RES018-00335,OGUSDT,2025-05-12,True,200,39885125.342300005
P0RES018-00335,OGUSDT,2025-05-13,True,200,18956191.9093
P0RES018-00335,OGUSDT,2025-05-14,True,200,9942775.6455
P0RES018-00335,OGUSDT,2025-05-17,True,200,23764403.982
P0RES018-00336,SKYAIUSDT,2025-05-19,True,200,61789416.81765
P0RES018-00334,DOODUSDT,2025-05-14,True,200,46073417.929701604
P0RES018-00336,SKYAIUSDT,2025-05-16,True,200,43091005.016389996
P0RES018-00336,SKYAIUSDT,2025-05-13,True,200,49319152.356639996
P0RES018-00336,SKYAIUSDT,2025-05-14,True,200,302080408.96680003
P0RES018-00336,SKYAIUSDT,2025-05-17,True,200,27749237.799079996
P0RES018-00335,OGUSDT,2025-05-18,True,200,9446385.313199999
P0RES018-00336,SKYAIUSDT,2025-05-15,True,200,77255615.69716
P0RES018-00335,OGUSDT,2025-05-15,True,200,8166479.8715
P0RES018-00337,ZKJUSDT,2025-05-13,True,200,6150649.179400001
P0RES018-00335,OGUSDT,2025-05-16,True,200,23685670.5083
P0RES018-00337,ZKJUSDT,2025-05-15,True,200,3721012.1078000003
P0RES018-00337,ZKJUSDT,2025-05-14,True,200,5786750.615699999
P0RES018-00337,ZKJUSDT,2025-05-16,True,200,5727574.187499998
P0RES018-00336,SKYAIUSDT,2025-05-18,True,200,41293502.26563
P0RES018-00338,NXPCUSDT,2025-05-18,True,200,506844220.83761996
P0RES018-00338,NXPCUSDT,2025-05-16,True,200,1172586831.97615
P0RES018-00338,NXPCUSDT,2025-05-20,True,200,477068302.56359
P0RES018-00337,ZKJUSDT,2025-05-17,True,200,3909251.7382
P0RES018-00337,ZKJUSDT,2025-05-18,True,200,2543596.788
P0RES018-00338,NXPCUSDT,2025-05-15,True,200,2981729792.5424
P0RES018-00337,ZKJUSDT,2025-05-19,True,200,2339648.7909
P0RES018-00338,NXPCUSDT,2025-05-17,True,200,745677454.8423399
P0RES018-00338,NXPCUSDT,2025-05-21,True,200,416749792.25895005
P0RES018-00339,CVCUSDT,2025-05-20,True,200,24770141.541370004
P0RES018-00339,CVCUSDT,2025-05-16,True,200,27624644.55402
P0RES018-00338,NXPCUSDT,2025-05-19,True,200,533402495.6564801
P0RES018-00339,CVCUSDT,2025-05-17,True,200,22214891.769890003
P0RES018-00339,CVCUSDT,2025-05-19,True,200,22671809.608
P0RES018-00339,CVCUSDT,2025-05-18,True,200,24296262.436990004
P0RES018-00339,CVCUSDT,2025-05-21,True,200,23793794.99439
P0RES018-00339,CVCUSDT,2025-05-22,True,200,24848782.25084
P0RES018-00340,AGTUSDT,2025-05-24,True,200,26947180.484369002
P0RES018-00340,AGTUSDT,2025-05-20,True,200,100178734.0179
P0RES018-00340,AGTUSDT,2025-05-21,True,200,43869031.359826006
P0RES018-00341,AWEUSDT,2025-05-21,True,200,40048897.622283
P0RES018-00340,AGTUSDT,2025-05-26,True,200,14759295.176709
P0RES018-00340,AGTUSDT,2025-05-25,True,200,24791451.096373998
P0RES018-00340,AGTUSDT,2025-05-22,True,200,43359837.282120004
P0RES018-00340,AGTUSDT,2025-05-23,True,200,28266354.83106
P0RES018-00341,AWEUSDT,2025-05-22,True,200,24516060.672228
P0RES018-00341,AWEUSDT,2025-05-24,True,200,9527663.954791
P0RES018-00341,AWEUSDT,2025-05-26,True,200,6018005.875706001
P0RES018-00341,AWEUSDT,2025-05-23,True,200,10870987.475428998
P0RES018-00341,AWEUSDT,2025-05-25,True,200,7640685.1114880005
P0RES018-00341,AWEUSDT,2025-05-27,True,200,4179169.9199120007
P0RES018-00342,BUSDT,2025-05-22,True,200,65814228.69820001
P0RES018-00342,BUSDT,2025-05-25,True,200,567135062.2064899
P0RES018-00342,BUSDT,2025-05-24,True,200,545707122.67864
P0RES018-00343,SOONUSDT,2025-05-23,True,200,515676308.52154
P0RES018-00342,BUSDT,2025-05-28,True,200,167624923.59159997
P0RES018-00343,SOONUSDT,2025-05-25,True,200,150626451.54942992
P0RES018-00343,SOONUSDT,2025-05-26,True,200,130912580.27792002
P0RES018-00343,SOONUSDT,2025-05-29,True,200,46046374.070879996
P0RES018-00343,SOONUSDT,2025-05-27,True,200,88695626.44876999
P0RES018-00344,HUMAUSDT,2025-05-26,True,200,491654732.98915905
P0RES018-00342,BUSDT,2025-05-26,True,200,790923419.6035
P0RES018-00343,SOONUSDT,2025-05-28,True,200,56804443.897060014
P0RES018-00342,BUSDT,2025-05-23,True,200,419934879.07575995
P0RES018-00344,HUMAUSDT,2025-05-27,True,200,404080663.73491204
P0RES018-00344,HUMAUSDT,2025-05-28,True,200,206326406.98448297
P0RES018-00342,BUSDT,2025-05-27,True,200,300000370.7834901
P0RES018-00343,SOONUSDT,2025-05-24,True,200,255689815.35391998
P0RES018-00344,HUMAUSDT,2025-05-31,True,200,104242568.35655601
P0RES018-00344,HUMAUSDT,2025-06-01,True,200,81700113.28180902
P0RES018-00344,HUMAUSDT,2025-05-29,True,200,154919274.80417
P0RES018-00345,AUSDT,2025-05-28,True,200,79583625.51851001
P0RES018-00345,AUSDT,2025-06-01,True,200,25274461.517079998
P0RES018-00345,AUSDT,2025-05-29,True,200,68008728.38650998
P0RES018-00345,AUSDT,2025-05-30,True,200,67050034.30035001
P0RES018-00345,AUSDT,2025-06-02,True,200,20567332.98841
P0RES018-00345,AUSDT,2025-05-31,True,200,41887734.8883
P0RES018-00345,AUSDT,2025-06-03,True,200,16489081.47888
P0RES018-00346,SOPHUSDT,2025-05-28,True,200,1084528783.2420678
P0RES018-00346,SOPHUSDT,2025-05-30,True,200,490400758.075525
P0RES018-00346,SOPHUSDT,2025-06-01,True,200,212038793.06340602
P0RES018-00346,SOPHUSDT,2025-05-31,True,200,257224887.93838403
P0RES018-00347,MERLUSDT,2025-05-29,True,200,45004532.49296
P0RES018-00346,SOPHUSDT,2025-06-02,True,200,783980971.667801
P0RES018-00347,MERLUSDT,2025-05-30,True,200,26056262.770779993
P0RES018-00346,SOPHUSDT,2025-06-03,True,200,917710211.8370049
P0RES018-00347,MERLUSDT,2025-06-01,True,200,10656387.539250001
P0RES018-00347,MERLUSDT,2025-06-03,True,200,66216526.78543999
P0RES018-00346,SOPHUSDT,2025-05-29,True,200,468156223.63668597
P0RES018-00347,MERLUSDT,2025-05-31,True,200,17129860.277890004
P0RES018-00347,MERLUSDT,2025-06-02,True,200,20459678.4978
P0RES018-00348,HYPEUSDT,2025-05-30,True,200,127370870.60908999
P0RES018-00348,HYPEUSDT,2025-05-31,True,200,168002047.69254
P0RES018-00348,HYPEUSDT,2025-06-02,True,200,151843588.87449002
P0RES018-00348,HYPEUSDT,2025-06-01,True,200,104767689.61595999
P0RES018-00348,HYPEUSDT,2025-06-03,True,200,212635077.09627002
P0RES018-00344,HUMAUSDT,2025-05-30,True,200,160494416.38058898
P0RES018-00348,HYPEUSDT,2025-06-04,True,200,188956971.74025998
P0RES018-00348,HYPEUSDT,2025-06-05,True,200,220575718.3804
P0RES018-00347,MERLUSDT,2025-06-04,True,200,16183251.56317
P0RES018-00349,PORT3USDT,2025-06-04,True,200,68407690.64672
P0RES018-00349,PORT3USDT,2025-06-05,True,200,41476520.50467
P0RES018-00349,PORT3USDT,2025-06-07,True,200,48423529.86204
P0RES018-00349,PORT3USDT,2025-06-06,True,200,20041807.218259994
P0RES018-00349,PORT3USDT,2025-06-08,True,200,10883477.515889999
P0RES018-00349,PORT3USDT,2025-06-09,True,200,7907839.4964700015
P0RES018-00349,PORT3USDT,2025-06-10,True,200,6819231.34863
P0RES018-00350,PUFFERUSDT,2025-06-06,True,200,11109137.91102
P0RES018-00350,PUFFERUSDT,2025-06-10,True,200,6067761.059089999
P0RES018-00350,PUFFERUSDT,2025-06-08,True,200,4676747.831689999
P0RES018-00350,PUFFERUSDT,2025-06-07,True,200,9481644.83911
P0RES018-00350,PUFFERUSDT,2025-06-09,True,200,4752637.781689999
P0RES018-00351,1000000BOBUSDT,2025-06-05,True,200,101925417.32431
P0RES018-00351,1000000BOBUSDT,2025-06-11,True,200,94488566.00286001
P0RES018-00352,LAUSDT,2025-06-06,True,200,882568064.5839
P0RES018-00352,LAUSDT,2025-06-05,True,200,722374521.9453001
P0RES018-00351,1000000BOBUSDT,2025-06-07,True,200,142660582.72751004
P0RES018-00350,PUFFERUSDT,2025-06-05,True,200,21179238.639499996
P0RES018-00351,1000000BOBUSDT,2025-06-09,True,200,33045339.456299994
P0RES018-00350,PUFFERUSDT,2025-06-04,True,200,32760671.50726
P0RES018-00351,1000000BOBUSDT,2025-06-06,True,200,106496573.01132998
P0RES018-00351,1000000BOBUSDT,2025-06-08,True,200,67405021.05328001
P0RES018-00352,LAUSDT,2025-06-07,True,200,344274984.6774001
P0RES018-00351,1000000BOBUSDT,2025-06-10,True,200,131120342.98590997
P0RES018-00352,LAUSDT,2025-06-10,True,200,136513032.71780002
P0RES018-00352,LAUSDT,2025-06-08,True,200,339511277.73670006
P0RES018-00353,SKATEUSDT,2025-06-09,True,200,123203401.87019998
P0RES018-00352,LAUSDT,2025-06-11,True,200,96555480.29950002
P0RES018-00353,SKATEUSDT,2025-06-11,True,200,46143094.975619994
P0RES018-00352,LAUSDT,2025-06-09,True,200,283882434.6287
P0RES018-00353,SKATEUSDT,2025-06-13,True,200,53541330.24944001
P0RES018-00354,HOMEUSDT,2025-06-11,True,200,466620119.215181
P0RES018-00353,SKATEUSDT,2025-06-10,True,200,101805867.45944001
P0RES018-00354,HOMEUSDT,2025-06-12,True,200,605441095.009533
P0RES018-00354,HOMEUSDT,2025-06-13,True,200,440410194.36080194
P0RES018-00355,RESOLVUSDT,2025-06-10,True,200,918895884.9715102
P0RES018-00354,HOMEUSDT,2025-06-16,True,200,123273435.796129
P0RES018-00354,HOMEUSDT,2025-06-10,True,200,350623217.641532
P0RES018-00353,SKATEUSDT,2025-06-12,True,200,63242286.64884
P0RES018-00355,RESOLVUSDT,2025-06-15,True,200,219226071.70207003
P0RES018-00355,RESOLVUSDT,2025-06-12,True,200,612286979.61174
P0RES018-00355,RESOLVUSDT,2025-06-14,True,200,304684786.05267006
P0RES018-00355,RESOLVUSDT,2025-06-13,True,200,500798233.92323
P0RES018-00353,SKATEUSDT,2025-06-15,True,200,248506185.34621996
P0RES018-00355,RESOLVUSDT,2025-06-11,True,200,1431425583.7849603
P0RES018-00355,RESOLVUSDT,2025-06-16,True,200,233862049.43563
P0RES018-00354,HOMEUSDT,2025-06-14,True,200,450208217.90874994
P0RES018-00356,SQDUSDT,2025-06-16,True,200,22967624.881270003
P0RES018-00356,SQDUSDT,2025-06-15,True,200,18920483.99241
P0RES018-00356,SQDUSDT,2025-06-12,True,200,72837803.09763
P0RES018-00357,TAIKOUSDT,2025-06-13,True,200,14311732.204599999
P0RES018-00356,SQDUSDT,2025-06-14,True,200,24590748.7514
P0RES018-00356,SQDUSDT,2025-06-11,True,200,74488032.50597
P0RES018-00356,SQDUSDT,2025-06-17,True,200,15621116.60196
P0RES018-00356,SQDUSDT,2025-06-13,True,200,47633587.94228001
P0RES018-00357,TAIKOUSDT,2025-06-12,True,200,34666340.9379
P0RES018-00353,SKATEUSDT,2025-06-14,True,200,116315401.09953003
P0RES018-00357,TAIKOUSDT,2025-06-14,True,200,17074910.383200005
P0RES018-00357,TAIKOUSDT,2025-06-15,True,200,7164966.6229
P0RES018-00358,PUMPBTCUSDT,2025-06-14,True,200,79947099.9464
P0RES018-00357,TAIKOUSDT,2025-06-16,True,200,8802424.977799999
P0RES018-00357,TAIKOUSDT,2025-06-11,True,200,27155588.3694
P0RES018-00358,PUMPBTCUSDT,2025-06-16,True,200,22141799.595870003
P0RES018-00358,PUMPBTCUSDT,2025-06-15,True,200,32823946.909009997
P0RES018-00358,PUMPBTCUSDT,2025-06-18,True,200,10476592.065609997
P0RES018-00358,PUMPBTCUSDT,2025-06-19,True,200,8337218.422270002
P0RES018-00359,AAVEUSDC,2025-06-18,True,200,5706174.214
P0RES018-00358,PUMPBTCUSDT,2025-06-13,True,200,122842411.73577
P0RES018-00358,PUMPBTCUSDT,2025-06-17,True,200,17834659.221610002
P0RES018-00359,AAVEUSDC,2025-06-19,True,200,6059886.649
P0RES018-00359,AAVEUSDC,2025-06-16,True,200,5017178.362
P0RES018-00357,TAIKOUSDT,2025-06-17,True,200,6369735.9196
P0RES018-00359,AAVEUSDC,2025-06-20,True,200,7651081.175
P0RES018-00360,UNIUSDC,2025-06-16,True,200,8727839.263000002
P0RES018-00360,UNIUSDC,2025-06-20,True,200,14247494.277000003
P0RES018-00361,SPKUSDT,2025-06-19,True,200,277226236.17127
P0RES018-00360,UNIUSDC,2025-06-18,True,200,10921522.064999998
P0RES018-00361,SPKUSDT,2025-06-17,True,200,1087480438.54783
P0RES018-00361,SPKUSDT,2025-06-20,True,200,272594143.41201
P0RES018-00360,UNIUSDC,2025-06-17,True,200,8368889.112000001
P0RES018-00360,UNIUSDC,2025-06-19,True,200,10054627.388000002
P0RES018-00360,UNIUSDC,2025-06-21,True,200,14768651.057
P0RES018-00361,SPKUSDT,2025-06-18,True,200,633592129.6636702
P0RES018-00359,AAVEUSDC,2025-06-21,True,200,5844714.917000001
P0RES018-00354,HOMEUSDT,2025-06-15,True,200,202864865.610989
P0RES018-00359,AAVEUSDC,2025-06-22,True,200,8882917.975
P0RES018-00361,SPKUSDT,2025-06-23,True,200,250701912.45958003
P0RES018-00360,UNIUSDC,2025-06-22,True,200,15289334.439000001
P0RES018-00362,FUSDT,2025-06-22,True,200,13502687.062729
P0RES018-00362,FUSDT,2025-06-19,True,200,37237079.601027995
P0RES018-00361,SPKUSDT,2025-06-22,True,200,151864966.26369998
P0RES018-00362,FUSDT,2025-06-20,True,200,25025493.011726994
P0RES018-00361,SPKUSDT,2025-06-21,True,200,163504492.51321
P0RES018-00362,FUSDT,2025-06-23,True,200,11431763.034791
P0RES018-00362,FUSDT,2025-06-24,True,200,6343731.018338
P0RES018-00359,AAVEUSDC,2025-06-17,True,200,6785904.229000001
P0RES018-00363,MYXUSDT,2025-06-21,True,200,179675894.4545
P0RES018-00363,MYXUSDT,2025-06-20,True,200,163384665.70854002
P0RES018-00362,FUSDT,2025-06-18,True,200,99909018.97961298
P0RES018-00362,FUSDT,2025-06-21,True,200,13576131.043976001
P0RES018-00363,MYXUSDT,2025-06-19,True,200,81201496.44405001
P0RES018-00364,NEWTUSDT,2025-06-22,True,200,38493159.6662
P0RES018-00364,NEWTUSDT,2025-06-19,True,200,51881657.057000004
P0RES018-00363,MYXUSDT,2025-06-23,True,200,302852305.98818
P0RES018-00364,NEWTUSDT,2025-06-23,True,200,70362561.63419999
P0RES018-00363,MYXUSDT,2025-06-18,True,200,76599096.25993
P0RES018-00365,DMCUSDT,2025-06-25,True,200,298252120.383182
P0RES018-00363,MYXUSDT,2025-06-22,True,200,201493760.67435998
P0RES018-00365,DMCUSDT,2025-06-26,True,200,116120916.50735003
P0RES018-00364,NEWTUSDT,2025-06-20,True,200,62912883.5955
P0RES018-00364,NEWTUSDT,2025-06-24,True,200,1009797224.0641999
P0RES018-00365,DMCUSDT,2025-06-24,True,200,243703366.50735098
P0RES018-00365,DMCUSDT,2025-06-28,True,200,67471781.928323
P0RES018-00365,DMCUSDT,2025-06-29,True,200,425504530.797261
P0RES018-00364,NEWTUSDT,2025-06-21,True,200,49106833.2328
P0RES018-00366,HUSDT,2025-06-25,True,200,441504816.05918
P0RES018-00366,HUSDT,2025-06-26,True,200,337424182.99011
P0RES018-00365,DMCUSDT,2025-06-30,True,200,337590647.66726387
P0RES018-00365,DMCUSDT,2025-06-27,True,200,80725343.71672098
P0RES018-00366,HUSDT,2025-06-28,True,200,58803247.45884
P0RES018-00366,HUSDT,2025-06-29,True,200,1006238637.3463999
P0RES018-00367,OLUSDT,2025-06-28,True,200,8227882.744379999
P0RES018-00367,OLUSDT,2025-06-25,True,200,69581186.47888
P0RES018-00366,HUSDT,2025-07-01,True,200,787706520.01525
P0RES018-00367,OLUSDT,2025-06-29,True,200,10392849.95717
P0RES018-00366,HUSDT,2025-06-30,True,200,742569088.1796799
P0RES018-00367,OLUSDT,2025-06-30,True,200,10755583.032119999
P0RES018-00368,SAHARAUSDT,2025-06-26,True,200,1860709051.40122
P0RES018-00367,OLUSDT,2025-07-01,True,200,10489177.753549997
P0RES018-00364,NEWTUSDT,2025-06-25,True,200,571671842.7537
P0RES018-00367,OLUSDT,2025-06-26,True,200,34955405.986980006
P0RES018-00367,OLUSDT,2025-06-27,True,200,14874429.94784
P0RES018-00368,SAHARAUSDT,2025-06-27,True,200,868046523.0562798
P0RES018-00368,SAHARAUSDT,2025-06-29,True,200,1148651287.1132803
P0RES018-00368,SAHARAUSDT,2025-07-02,True,200,260267435.68714002
P0RES018-00368,SAHARAUSDT,2025-06-30,True,200,503930359.06518006
P0RES018-00368,SAHARAUSDT,2025-07-01,True,200,237406979.77237
P0RES018-00369,ICNTUSDT,2025-07-05,True,200,99154811.94899999
P0RES018-00368,SAHARAUSDT,2025-06-28,True,200,486244783.5826101
P0RES018-00369,ICNTUSDT,2025-07-07,True,200,53312035.36180001
P0RES018-00369,ICNTUSDT,2025-07-03,True,200,246099914.84990004
P0RES018-00363,MYXUSDT,2025-06-24,True,200,119268358.14434
P0RES018-00366,HUSDT,2025-06-27,True,200,162536838.60432
P0RES018-00369,ICNTUSDT,2025-07-09,True,200,40104891.177099995
P0RES018-00369,ICNTUSDT,2025-07-08,True,200,127581428.768
P0RES018-00370,BULLAUSDT,2025-07-04,True,200,119335094.4117
P0RES018-00370,BULLAUSDT,2025-07-05,True,200,58810285.34499999
P0RES018-00369,ICNTUSDT,2025-07-04,True,200,208033543.11110002
P0RES018-00370,BULLAUSDT,2025-07-06,True,200,50437757.128699996
P0RES018-00370,BULLAUSDT,2025-07-07,True,200,32799981.386900004
P0RES018-00370,BULLAUSDT,2025-07-08,True,200,31063092.515200008
P0RES018-00370,BULLAUSDT,2025-07-10,True,200,21421986.3937
P0RES018-00371,IDOLUSDT,2025-07-04,True,200,129630091.68192
P0RES018-00371,IDOLUSDT,2025-07-05,True,200,70930527.30556
P0RES018-00371,IDOLUSDT,2025-07-07,True,200,79785368.17164001
P0RES018-00371,IDOLUSDT,2025-07-10,True,200,22415053.966680005
P0RES018-00371,IDOLUSDT,2025-07-09,True,200,28130778.58672
P0RES018-00371,IDOLUSDT,2025-07-08,True,200,28750066.552500002
P0RES018-00369,ICNTUSDT,2025-07-06,True,200,69681621.7516
P0RES018-00371,IDOLUSDT,2025-07-06,True,200,121050289.77455999
P0RES018-00372,MUSDT,2025-07-07,True,200,198637179.0857
P0RES018-00372,MUSDT,2025-07-08,True,200,361496481.3789
P0RES018-00372,MUSDT,2025-07-09,True,200,480916187.77050006
P0RES018-00372,MUSDT,2025-07-10,True,200,777909328.1532999
P0RES018-00372,MUSDT,2025-07-12,True,200,753418013.1719
P0RES018-00370,BULLAUSDT,2025-07-09,True,200,22045301.034900002
P0RES018-00373,TANSSIUSDT,2025-07-10,True,200,382219140.9952401
P0RES018-00373,TANSSIUSDT,2025-07-13,True,200,52906546.134409994
P0RES018-00373,TANSSIUSDT,2025-07-14,True,200,33408546.996249996
P0RES018-00374,AINUSDT,2025-07-10,True,200,182240540.90249
P0RES018-00373,TANSSIUSDT,2025-07-15,True,200,25594124.81386
P0RES018-00373,TANSSIUSDT,2025-07-09,True,200,221205147.40096003
P0RES018-00374,AINUSDT,2025-07-16,True,200,38919197.87061
P0RES018-00372,MUSDT,2025-07-13,True,200,335827500.64939994
P0RES018-00374,AINUSDT,2025-07-12,True,200,103187127.28369
P0RES018-00374,AINUSDT,2025-07-13,True,200,262706157.53559002
P0RES018-00373,TANSSIUSDT,2025-07-12,True,200,67134280.90468
P0RES018-00373,TANSSIUSDT,2025-07-11,True,200,179613464.80675992
P0RES018-00374,AINUSDT,2025-07-14,True,200,113356821.13361003
P0RES018-00372,MUSDT,2025-07-11,True,200,1662181901.5675
