symbol,signal_time,entry_time,exit_time,entry_price,sweep_low,exit_price,exit_reason,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours,holding_window
SOL,2023-07-18 12:00:00,2023-07-18 16:00:00,2023-07-19 12:00:00,25.53276,24.76,26.356815,TIME,1516.8166409905152,38728.515258416985,1172.1352274918277,0.7727599999999981,117213.52274918275,15.491406103366794,31.482788341570163,7.849526117125917,1249.940337091441,1210.6080226327451,0.010328228298566224,1.0328228298566222,6,24,6
BTC,2023-07-18 16:00:00,2023-07-18 20:00:00,2023-07-19 16:00:00,29730.837989999996,29512.0,30029.287845000003,TIME,2.638275478636486,78438.14082833106,577.354902811087,218.83798999999635,116844.97710172244,31.375256331332427,63.06546983628451,18.09013072428561,787.3929340491313,706.2373334885613,0.006044225015113212,1.2232291265735473,6,24,6
BTC,2023-09-21 12:00:00,2023-09-21 16:00:00,2023-09-22 12:00:00,26597.302004999998,26377.7,26617.694495,TIME,4.477248669391855,119082.73501129956,983.2127846820201,219.602004999997,119130.36810530408,47.633094004519826,95.3027089085269,1.1611530519035347,91.30224871809567,-5.161613242334761,-4.332743467872277e-05,-0.0052497417880953134,6,24,6
SOL,2023-10-05 16:00:00,2023-10-05 20:00:00,2023-10-06 16:00:00,22.8114,22.53,23.408290000000004,TIME,4233.3051347570245,96567.61675099639,1191.2520649206176,0.2813999999999979,119125.20649206176,38.62704670039856,78.26482040155118,-9.52108847883581,2526.8175018851434,2458.073769962428,0.020634371535181585,2.0634371535181586,6,24,6
SOL,2023-10-09 16:00:00,2023-10-09 20:00:00,2023-10-10 16:00:00,22.2111,21.59,22.018985,TIME,1957.5475810984465,43479.2850785357,1215.832802620242,0.6210999999999984,121583.2802620242,17.39171403141428,34.632998361411474,-18.603577319049577,-376.07425354272334,-392.10367458508523,-0.003224980225406506,-0.32249802254065063,6,24,6
BTC,2023-10-11 04:00:00,2023-10-11 08:00:00,2023-10-11 12:00:00,27035.460974999998,26964.89,26951.407555,STOP,4.480882334932677,121142.71949963926,316.2202352364699,70.57097499999873,121191.17658743911,48.45708779985571,96.76352220576396,0.0,-376.6334848686615,-473.39700707442546,-0.0039062002730278866,-1.4970484311999155,2,8,6
BTC,2023-10-11 16:00:00,2023-10-11 20:00:00,2023-10-12 16:00:00,26776.571594999998,26538.66,26699.543550000002,TIME,4.506533308326414,120669.51177565444,1072.156527304554,237.91159499999776,120717.77958036469,48.26780471026178,96.39675764033646,24.10691098402024,-347.1294504677455,-467.6331190921022,-0.003873771707180778,-0.4361612387584407,6,24,6
SOL,2023-10-12 16:00:00,2023-10-12 20:00:00,2023-10-13 16:00:00,21.23061,20.93,21.569209999999998,TIME,4000.204466294302,84926.78094415247,1202.5014646127258,0.30060999999999893,120250.14646127258,33.97071237766099,68.48321244823688,-16.642743876558196,1354.469232287249,1302.6287637155704,0.010832658437843078,1.0832658437843077,6,24,6
ETH,2023-10-27 16:00:00,2023-10-27 20:00:00,2023-10-28 16:00:00,1775.2171649999998,1744.66,1776.19146,TIME,39.77881299688283,70616.03163539148,1215.5277522498816,30.557164999999713,121552.77522498816,28.246412654156593,56.50832782775671,21.3124537545919,38.756298608806354,-39.064482973542255,-0.000321378783012036,-0.0321378783012036,6,24,6
ETH,2023-11-03 00:00:00,2023-11-03 04:00:00,2023-11-04 00:00:00,1799.2391699999998,1777.11,1833.8126350000002,TIME,54.91110183618048,98798.20529151482,1215.137107420146,22.12916999999993,121513.7107420146,39.51928211660593,79.79795105618972,29.89558063928276,1898.4670574446434,1788.7735257491709,0.01472075467719779,1.472075467719779,6,24,6
BTC,2023-11-14 00:00:00,2023-11-14 04:00:00,2023-11-14 12:00:00,36466.30404,36190.17,36172.074915,STOP,3.379919798271005,123253.18299456594,933.3109087725727,276.13404000000446,123302.48426776376,49.301273197826376,98.20475805772656,20.295678332870082,-994.4708448154722,-1112.9712812060689,-0.009026349207929498,-1.1924978811934956,3,12,6
ETH,2023-11-17 16:00:00,2023-11-17 20:00:00,2023-11-18 16:00:00,1939.8394349999999,1904.0,1963.05798,TIME,34.09359354759866,66136.09724449342,1221.895129865577,35.83943499999987,122189.5129865577,26.454438897797367,53.22551924999339,19.94239976739043,791.6036359966351,718.4357169792514,0.005879683938655913,0.5879683938655913,6,24,6
SOL,2023-11-21 12:00:00,2023-11-21 16:00:00,2023-11-21 16:00:00,55.137555,52.73,52.703635,STOP,510.5094118453653,28148.240773641483,1229.0794870353695,2.407555000000002,122907.94870353695,11.259296309456593,22.021576991841716,0.0,-1242.539067678672,-1264.5606446705137,-0.010288680740419217,-1.0288680740419216,1,4,6
SOL,2023-11-21 16:00:00,2023-11-21 20:00:00,2023-11-21 20:00:00,54.847409999999996,52.35,52.32382500000001,STOP,487.07816521462917,26714.9758295745,1216.4338805886646,2.497409999999995,121643.38805886645,10.685990331829801,20.88030740303434,0.0,-1229.183151563155,-1250.0634589661893,-0.010276460388962946,-1.0276460388962945,1,4,6
BTC,2023-11-22 00:00:00,2023-11-22 04:00:00,2023-11-23 00:00:00,36398.179995,35632.01,37281.040155,TIME,1.5713656941094492,57194.85137216384,1203.9332459990028,766.1699949999966,120393.32459990027,22.877940548865535,46.310799564979064,17.336767707510965,1387.2961681199854,1323.6486008474953,0.01099436870977971,1.099436870977971,6,24,6
ETH,2023-11-22 00:00:00,2023-11-22 04:00:00,2023-11-23 00:00:00,1979.299155,1928.41,2058.5002350000004,TIME,23.657953172910936,46826.16672417218,1203.9332459990028,50.889154999999846,120393.32459990027,18.730466689668873,38.210427556091346,14.408947353820924,1873.7354418839848,1821.1160669740725,0.01512638738921893,1.5126387389218927,6,24,6
ETH,2023-11-26 16:00:00,2023-11-26 20:00:00,2023-11-27 04:00:00,2058.06852,2036.42,2035.4017900000001,STOP,57.065374107663416,117444.45003300515,1235.3808926772185,21.648519999999735,123538.08926772185,46.977780013202064,93.43816585550518,11.768820363719858,-1293.48542724738,-1398.6924134666049,-0.011321952781991558,-1.1321952781991558,3,12,6
BTC,2023-11-27 04:00:00,2023-11-27 08:00:00,2023-11-27 08:00:00,37301.84159999999,37051.0,37032.474500000004,STOP,1.234595565980041,46052.688242249824,309.68792712332976,250.84159999999247,122139.39685425525,18.42107529689993,36.709126822887505,0.0,-332.5594272808882,-369.2685541037757,-0.0030233369708253205,-1.1923892466002353,1,4,6
ETH,2023-11-27 04:00:00,2023-11-27 08:00:00,2023-11-27 08:00:00,2046.5927849999998,2030.0,2028.9850000000001,STOP,18.664011323194575,38197.63091320832,309.68792712332976,16.59278499999982,122139.39685425525,15.279052365283329,30.42665197112011,0.0,-328.6318986163699,-359.05855058749,-0.0029397439305840216,-1.159420562250394,1,4,6
SOL,2023-11-27 04:00:00,2023-11-27 08:00:00,2023-11-27 08:00:00,55.957964999999994,55.5,55.47225,STOP,676.2261900436355,37840.2414745451,309.68792712332976,0.4579649999999944,122139.39685425525,15.136096589818042,30.140811898077267,0.0,-328.4532038970389,-358.5940157951162,-0.0029359406140101883,-1.157920552880675,1,4,6
BTC,2023-11-27 16:00:00,2023-11-27 20:00:00,2023-11-28 16:00:00,36895.4385,36707.0,38095.20287,TIME,2.3285426908364864,85912.60364438209,438.78709184718326,188.43849999999657,121052.47573376888,34.36504145775284,69.84756393730149,26.047313722508708,2793.7025544895523,2697.8076768297424,0.02228626602204353,6.148329627183541,6,24,6
SOL,2023-11-27 16:00:00,2023-11-27 20:00:00,2023-11-28 16:00:00,54.147059999999996,53.47,58.01098,TIME,648.0771155395165,35091.47045974513,438.7870918471833,0.6770599999999973,121052.47573376888,14.036588183898052,29.074823619106287,10.770393583151225,2504.1181282754533,2464.2729110731957,0.020357063299497314,5.616101651256938,6,24,6
SOL,2023-12-05 04:00:00,2023-12-05 08:00:00,2023-12-06 04:00:00,59.71984499999999,59.11,63.328320000000005,TIME,2069.6169735207027,123597.20486802545,1262.145563216718,0.6098449999999929,126214.55632167183,49.438881947210184,101.86502833783044,44.48217495887857,7468.161108525144,7321.813905228436,0.05801085166886757,5.801085166886758,6,24,6
SOL,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-12 00:00:00,70.91543999999999,64.18,71.14441000000001,TIME,198.25931227492282,14059.646364073551,1335.3637022690027,6.735439999999983,133536.37022690027,5.623858545629421,11.265875265151479,5.978144447300812,45.395434731592665,28.151415019140373,0.00021081458909888358,0.02108145890988836,6,24,6
BTC,2023-12-11 16:00:00,2023-12-11 20:00:00,2023-12-12 16:00:00,40800.379994999996,40222.0,41117.421005000004,TIME,1.4877618163671658,60701.24744983177,860.4916719116259,578.3799949999957,133211.70431089285,24.28049897993271,48.74967056342561,18.52526200113892,471.6815089004928,404.4065763359283,0.003035818649929694,0.4699715169090697,6,24,6
ETH,2023-12-11 16:00:00,2023-12-11 20:00:00,2023-12-12 16:00:00,2188.6938,2156.62,2177.9604750000003,TIME,26.82849153862725,58719.35309394592,860.4916719116259,32.07380000000012,133211.70431089285,23.48774123757837,46.86029890757921,17.84513211786715,-287.95891894382817,-352.6643499692745,-0.0026473976276605356,-0.40984051499977076,6,24,6
ETH,2023-12-13 00:00:00,2023-12-13 04:00:00,2023-12-13 04:00:00,2167.113015,2150.0,2148.925,STOP,61.63169055250817,133562.838732793,1054.7040449004246,17.113014999999905,133616.26386828607,53.4251354931172,106.40188774133665,0.0,-1120.9581122443599,-1227.3599999856965,-0.009185708120050283,-1.163700856102787,1,4,6
ETH,2023-12-13 04:00:00,2023-12-13 08:00:00,2023-12-14 04:00:00,2173.56624,2144.32,2281.69858,TIME,35.98229415267993,78209.8998080145,1052.3468105398717,29.246239999999943,132388.90386830037,31.2839599232058,64.12425971253063,16.575955491629827,3890.849665297602,3810.1494500934414,0.028779975804345003,3.6206214642668706,6,24,6
SOL,2023-12-13 04:00:00,2023-12-13 08:00:00,2023-12-14 04:00:00,64.93245,63.67,71.48424,TIME,833.5750410233045,54126.06967249367,1052.3468105398717,1.2624500000000012,132388.90386830037,21.65042786899747,45.485419185205366,11.519173491901045,5461.408618026074,5404.4040253489675,0.040822182731607426,5.13557315061982,6,24,6
BTC,2023-12-18 08:00:00,2023-12-18 12:00:00,2023-12-19 08:00:00,41125.67256,40542.93,42954.621945000006,TIME,2.331434451184873,95881.80983453238,1358.6260805556649,582.7425599999988,141603.4573437428,38.35272393381295,78.41107810989087,34.99815213458039,4264.075605662402,4150.666375417931,0.029311899958361722,3.0550468851005337,6,24,6
SOL,2023-12-18 08:00:00,2023-12-18 12:00:00,2023-12-19 08:00:00,69.05451,67.0,74.592685,TIME,661.2895924359917,45665.02877376711,1358.6260805556649,2.0545099999999934,141603.4573437428,18.266011509506846,37.996958014449376,14.604580648948879,3662.337488589205,3609.735949925807,0.02549186310587857,2.6569017050294366,6,24,6
BTC,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-26 16:00:00,42706.90278,42150.0,42128.925,STOP,1.624660631807088,69384.22365307868,904.7780224099183,556.9027799999967,149363.85966908652,27.75368946123147,55.13177182437284,20.35782051113538,-939.0177452252481,-1014.5073375607564,-0.006792187479678034,-1.1212776089085021,2,8,6
