symbol,direction,side,signal_time,entry_time,exit_time,raw_entry_price,entry_price,raw_exit_price,exit_price,exit_reason,quantity,final_quantity,initial_notional,entry_equity,nominal_pct,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,expectancy_r,holding_bars,holding_days
BTC,-1,SHORT,2021-05-22 00:00:00,2021-05-22 04:00:00,2021-05-27 12:00:00,36935.18,36898.24482,39691.78763037,39731.47941800037,ADX_EXIT,0.31512456788290644,0.31512456788290644,11627.543454540191,93020.34763632153,0.125,-868.6747883430698,-906.8671482057582,11.627543454540191,12.520365282945956,24.147908737486148,11.639182637177495,12.50785742551831,24.147040062695805,-10.102588937493458,-0.07799301303420672,32,5.333333333333333
LTC,-1,SHORT,2021-05-23 00:00:00,2021-05-23 04:00:00,2021-05-24 20:00:00,171.1579386,170.9867806614,181.91288802,182.09480090801998,TREND_EXIT,67.8798658879246,67.8798658879246,11606.559739903809,92852.47791923047,0.125,-730.0445242610126,-774.7238434059707,11.606559739903808,12.360570664524726,23.967130404428534,11.6181779178219,12.348222442081276,23.966400359903176,-3.2542116193735824,-0.06674879212850986,10,1.6666666666666667
BTC,-1,SHORT,2021-05-29 20:00:00,2021-05-30 00:00:00,2021-06-01 08:00:00,34600.62480364,34566.02417883636,36822.17345736,36858.99563081735,ADX_EXIT,0.33030540398624125,0.33030540398624125,11417.344580588726,91338.7566447098,0.125,-733.7895255420742,-772.5830008715476,11.417344580588725,12.174725442364226,23.592070022952953,11.428773353943614,12.162562879482307,23.59133623342592,-8.389930926905441,-0.0676674856765784,14,2.3333333333333335
BTC,-1,SHORT,2021-06-06 08:00:00,2021-06-06 12:00:00,2021-06-12 20:00:00,35875.5531024,35839.6775492976,35722.38105751,35758.10343856751,ADX_EXIT,0.3158725881366545,0.3158725881366545,11320.771705479783,90566.17364383826,0.125,48.38285024958857,10.654260333251978,11.320771705479784,11.295004679998524,22.615776385478306,11.332103809289029,11.28372095903909,22.615824768328118,-7.503011237469835,0.000941124917137479,38,6.333333333333333
LTC,-1,SHORT,2021-06-08 12:00:00,2021-06-08 16:00:00,2021-06-16 08:00:00,151.68,151.52832,174.20841886,174.38262727885999,ADX_EXIT,75.78695370827043,75.78695370827043,11483.86977333199,91870.95818665592,0.125,-1707.3602372633457,-1735.4025952165848,11.483869773331989,13.21592810110954,24.69979787444153,11.495365138470378,13.202725375733078,24.698090514203457,-21.355530435405708,-0.15111653384006166,46,7.666666666666667
BTC,-1,SHORT,2021-06-14 12:00:00,2021-06-14 16:00:00,2021-06-28 16:00:00,40674.59,40633.915409999994,34948.47071288,34983.41918359288,ADX_EXIT,0.27297856271907356,0.27297856271907356,11092.187826270214,88737.50261016171,0.125,1563.1078129559828,1516.3629793406028,11.092187826270214,9.549723487736049,20.641911314006265,11.103291117388245,9.540183304431482,20.643474421819725,5.459447879554025,0.1367054906651797,84,14.0
LTC,-1,SHORT,2021-06-18 16:00:00,2021-06-18 20:00:00,2021-07-01 16:00:00,152.45,152.29755,136.44,136.57644,ADX_EXIT,74.11055722636861,74.11055722636861,11286.856294710735,90294.85035768588,0.125,1186.510021194161,1141.169103772828,11.286856294710734,10.1217560723937,21.408612367104432,11.298154449158972,10.111644427965231,21.409798877124203,2.5225061771040536,0.10110601871555719,77,12.833333333333334
ETH,-1,SHORT,2021-07-14 00:00:00,2021-07-14 04:00:00,2021-07-18 04:00:00,1883.66445211,1881.78078765789,1981.0,1982.9809999999998,ADX_EXIT,6.077950072093026,6.077950072093026,11437.369674008543,91498.95739206835,0.125,-591.60060031524,-627.4085443688257,11.437369674008544,12.052459511909099,23.489829185917642,11.448818492501028,12.04041909281487,23.489237585315898,-11.171122717647748,-0.05485601692097209,24,4.0
LTC,-1,SHORT,2021-07-16 16:00:00,2021-07-16 20:00:00,2021-08-03 20:00:00,124.205625,124.081419375,138.88114912,139.02003026911999,ADX_EXIT,91.97771102660728,91.97771102660728,11412.72493504502,91301.79948036016,0.125,-1349.8211166733656,-1356.6671735125778,11.41272493504502,12.786744171003315,24.199469106048333,11.424149084129322,12.773970200800834,24.198119284930158,-41.55153155176634,-0.11887320348417967,108,18.0
DOGE,-1,SHORT,2021-07-17 00:00:00,2021-07-17 04:00:00,2021-07-18 04:00:00,0.17072,0.17054928,0.18999,0.19017998999999997,MACRO_BULL_EXIT,67402.35766473324,67402.35766473324,11495.423570022735,91963.38856018188,0.125,-1298.8434321994082,-1344.9468297806736,11.495423570022735,12.818579706655388,24.314003276678122,11.50693050052414,12.805773932720864,24.312704433245003,-2.5233101286575566,-0.11699845782872825,6,1.0
ADA,-1,SHORT,2021-07-20 00:00:00,2021-07-20 04:00:00,2021-07-22 00:00:00,1.053108,1.052054892,1.17019594,1.1713661359399998,TREND_EXIT,10829.047848517257,10829.047848517257,11392.752764734654,91142.02211787723,0.125,-1267.9509047443178,-1329.3380777284815,11.392752764734654,12.684779934227029,24.077532698961683,11.40415692165658,12.672107826399506,24.076264748056087,13.23337553714589,-0.11668278116622878,11,1.8333333333333333
DOGE,-1,SHORT,2021-07-20 00:00:00,2021-07-20 04:00:00,2021-07-22 04:00:00,0.16411927,0.16395515073,0.18999451,0.19018450451,MACRO_BULL_EXIT,69487.00735542091,69487.00735542091,11392.752764734654,91142.02211787723,0.125,-1797.992992203281,-1848.2218378090706,11.392752764734654,13.215352063773452,24.608104828508104,11.404156921657192,13.20214991385859,24.60630683551578,1.0144339417656498,-0.16222785449448987,12,2.0
ETH,-1,SHORT,2021-07-22 08:00:00,2021-07-22 12:00:00,2021-07-24 04:00:00,1982.60750436,1980.62489685564,2138.33995711,2140.4782970671095,MACRO_BULL_EXIT,5.4889170575565975,5.4889170575565975,10871.485780972198,86971.88624777758,0.125,-854.8025163146019,-894.544563527476,10.871485780972199,11.748907836101354,22.620393617073553,10.882368149121188,11.737170665433535,22.619538814554723,-5.497885218754083,-0.08228356100995425,10,1.6666666666666667
LTC,-1,SHORT,2021-08-07 16:00:00,2021-08-07 20:00:00,2021-08-16 20:00:00,153.99,153.83601000000002,180.71507675,180.89579182674998,ADX_EXIT,68.33399277365332,68.33399277365332,10512.228795667661,84097.83036534129,0.125,-1826.2312015098303,-1825.4451063432634,10.512228795667662,12.36133173147343,22.87356052714109,10.52275154721441,12.348982748723088,22.8717342959375,-46.53138998964562,-0.17364967428178243,54,9.0
