symbol,datetime,period,close,ref_low,future_ret_6,future_ret_12,future_ret_24,signal_time,entry_time,raw_entry_open,sweep_low,atr14_previous,atr50_previous,bbw_previous,bbw_historical_median,scheme_a_group,scheme_b_group,mae_first6,sweep_stop_hit_first6
BTC,2020-05-25 00:00:00,2019-2020,8786.57,8700.0,0.0132492400438468,0.0048060121560528,0.0803027735983437,2020-05-25 00:00:00,2020-05-25 04:00:00,8786.57,8642.72,151.23642857142855,188.01419999999985,0.05357876729006747,0.06622853904128924,compression,compression,0.013954475866065335,False
BTC,2020-06-02 12:00:00,2019-2020,9468.81,9381.41,0.0095102171996654,0.0373736379764826,0.0191277180498492,2020-06-02 12:00:00,2020-06-02 16:00:00,9468.08,9266.0,160.9078571428572,149.15820000000002,0.0988107406069739,0.06637235183916038,expansion,expansion,0.011359247584258518,False
BTC,2020-06-15 04:00:00,2019-2020,9123.3,9122.0,0.0408906515299853,0.0418277034818837,0.0191312051815566,2020-06-15 04:00:00,2020-06-15 08:00:00,9123.3,8910.45,102.2892857142854,129.37959999999995,0.030320854150086337,0.06622939853837043,compression,compression,0.009276175871924879,False
BTC,2020-08-02 04:00:00,2019-2020,11323.78,10831.0,-0.0112492300070705,-0.0028245983294485,0.0265549020870552,2020-08-02 04:00:00,2020-08-02 08:00:00,11325.95,10518.5,213.06642857142847,222.1611999999999,0.11266882679358986,0.06287063817093168,compression,expansion,0.03535357021845339,False
BTC,2020-08-11 12:00:00,2019-2020,11480.79,11450.0,0.008729476340694,0.001652700896668,0.031820582116745,2020-08-11 12:00:00,2020-08-11 16:00:00,11480.78,11372.0,185.78357142857152,180.2972,0.03944932478491307,0.06296137992118309,expansion,compression,0.031473446938268104,True
BTC,2020-08-11 16:00:00,2019-2020,11387.05,11372.0,0.0158506334963812,0.0104066684410172,0.0387627670327483,2020-08-11 16:00:00,2020-08-11 20:00:00,11387.05,11285.0,204.44,185.31580000000002,0.042843909094942643,0.0629565329869147,expansion,compression,0.02350123343095254,True
BTC,2020-08-11 20:00:00,2019-2020,11392.08,11285.0,0.0150069834685234,0.0334848011065679,0.0396120016030723,2020-08-11 20:00:00,2020-08-12 00:00:00,11392.09,11125.0,215.99428571428572,188.36900000000003,0.05098244589707586,0.0629516860526463,expansion,compression,0.02173984000240978,False
BTC,2020-08-19 04:00:00,2019-2020,11823.34,11686.0,-0.0101551332137702,0.0012450654380152,-0.0176524861247188,2020-08-19 04:00:00,2020-08-19 08:00:00,11823.34,11612.71,207.3685714285714,182.74079999999987,0.06768621583637852,0.06270387221095515,expansion,expansion,0.02267697716503141,True
BTC,2020-08-19 20:00:00,2019-2020,11754.59,11612.71,0.0083835981669002,-0.0191752565203732,-0.0090981505024293,2020-08-19 20:00:00,2020-08-20 00:00:00,11754.38,11561.0,228.2335714285716,187.4389999999999,0.07325510936567108,0.06271707221286874,expansion,expansion,0.007844827584080961,False
BTC,2020-08-25 12:00:00,2019-2020,11419.41,11411.87,0.0049363878793251,-0.0084590545224634,0.0071185794750209,2020-08-25 12:00:00,2020-08-25 16:00:00,11419.42,11328.03,103.97571428571389,147.7839999999999,0.025739736537720197,0.06257252497127343,compression,compression,0.026913454621951934,True
BTC,2020-10-16 04:00:00,2019-2020,11305.87,11250.83,0.0034532954715931,0.0131391746775155,0.0372929676446283,2020-10-16 04:00:00,2020-10-16 08:00:00,11305.87,11200.0,118.59499999999987,131.74979999999996,0.02211856509192746,0.059944735337937524,compression,compression,0.008798367432210035,False
BTC,2020-11-26 16:00:00,2019-2020,16516.87,16334.0,0.0171834908773145,0.0756304495983328,0.1536470851185565,2020-11-26 16:00:00,2020-11-26 20:00:00,16516.86,16188.0,636.0285714285712,471.2664,0.1468077720612152,0.06084130181701375,expansion,expansion,0.00526703819816418,False
BTC,2020-12-08 12:00:00,2019-2020,18809.91,18700.0,-0.0247815324395534,-0.0365908177958491,-0.0220869997928892,2020-12-08 12:00:00,2020-12-08 16:00:00,18809.91,18610.0,257.41428571428565,398.898,0.028908791687133742,0.060928365085622986,compression,compression,0.062133768301131986,True
BTC,2020-12-09 00:00:00,2019-2020,18300.01,18200.0,0.0059798956614206,-0.0170366434647428,0.0261261965552588,2020-12-09 00:00:00,2020-12-09 04:00:00,18300.0,18032.0,289.9014285714285,386.6408,0.049667624504186055,0.06092128253951669,compression,compression,0.036001125120499744,True
BTC,2020-12-09 08:00:00,2019-2020,18244.95,17830.0,-0.0028794578459241,-0.0332822994886162,0.0570873718721276,2020-12-09 08:00:00,2020-12-09 12:00:00,18244.94,17650.0,308.2085714285713,380.28520000000003,0.07928150556067377,0.060925279004595836,compression,expansion,0.01008337022525798,False
BTC,2020-12-21 12:00:00,2019-2020,22681.32,22350.0,0.0287374823709532,0.0333143176291394,0.057558687647757,2020-12-21 12:00:00,2020-12-21 16:00:00,22693.65,21815.0,656.6521428571432,542.6214000000003,0.07954183918264776,0.061338790907310446,expansion,expansion,0.015485438192744628,False
BTC,2021-01-04 08:00:00,2021,30743.06,28624.57,0.0330677803162524,0.1273533561418422,0.2948754098545598,2021-01-04 08:00:00,2021-01-04 12:00:00,30742.99,28130.0,1467.2571428571432,985.9798000000001,0.2476911803015912,0.06255136744720904,expansion,expansion,0.027906606635712178,False
BTC,2021-01-10 20:00:00,2021,38150.02,36500.0,-0.0746881986220901,-0.1136598330105131,0.0257336452782027,2021-01-10 20:00:00,2021-01-11 00:00:00,38150.02,35111.11,1662.5657142857142,1765.4378,0.09537355210456595,0.06296137992118309,compression,expansion,0.20302013993179027,True
BTC,2021-01-11 00:00:00,2021,35438.23,35111.11,-0.0128729260730098,-0.0467831908904014,0.0880484191126687,2021-01-11 00:00:00,2021-01-11 04:00:00,35438.23,33600.0,1785.1292857142855,1802.0434,0.10084807128578074,0.06296515958544201,compression,expansion,0.14203396723822273,True
BTC,2021-01-11 04:00:00,2021,34375.34,33600.0,0.0576028843884571,0.0176342588658359,0.1126193290987456,2021-01-11 04:00:00,2021-01-11 08:00:00,34372.25,32538.0,1989.7535714285711,1861.6666,0.1392625202463824,0.06296893924970093,expansion,expansion,0.11542603113850854,True
BTC,2021-01-11 16:00:00,2021,32254.62,31115.0,0.0726491994363754,0.1099201477074656,0.0878750145397218,2021-01-11 16:00:00,2021-01-11 20:00:00,32254.63,30420.0,2294.4,1937.394,0.2767989985576729,0.06299078269216504,expansion,expansion,0.02673278803404491,False
BTC,2021-01-17 08:00:00,2021,35267.17,34408.0,0.0327716480285097,0.0551420285674609,-0.090718384277996,2021-01-17 08:00:00,2021-01-17 12:00:00,35270.0,33850.0,1613.6028571428574,1941.1273999999999,0.15176688085387122,0.063376080385569,compression,expansion,0.01761622732722085,False
BTC,2021-01-20 16:00:00,2021,35197.12,33850.0,-0.080688944675338,-0.0467501475200967,-0.1171452252518298,2021-01-20 16:00:00,2021-01-20 20:00:00,35197.12,33400.0,1188.6528571428566,1493.1244,0.09328324445209311,0.06377290238570488,compression,expansion,0.11863557997437538,True
BTC,2021-01-22 00:00:00,2021,30943.4,30071.0,0.0449181717558368,0.0484663254838248,0.0184200221782985,2021-01-22 00:00:00,2021-01-22 04:00:00,30943.4,28850.0,1607.6799999999998,1477.0249999999996,0.21393516561979561,0.06398576706648611,expansion,expansion,0.014821977507662195,False
BTC,2021-01-26 12:00:00,2021,31750.23,30900.0,-0.0460063305434093,0.0055361033097895,0.0746238758092619,2021-01-26 12:00:00,2021-01-26 16:00:00,31750.24,30837.37,1146.0664285714286,1297.0657999999999,0.09821827402731756,0.06433633014468869,compression,expansion,0.0794681726255734,True
BTC,2021-02-15 00:00:00,2021,47120.3,46125.0,0.0517712861704974,0.0524431138823396,0.0839141462372025,2021-02-15 00:00:00,2021-02-15 04:00:00,47120.31,45570.79,1055.6821428571432,1487.3137999999994,0.05842901092464244,0.06550612134703962,compression,compression,0.020556016122855753,False
BTC,2021-02-22 12:00:00,2021,53236.69,50918.0,-0.091082520712971,-0.066341346640817,-0.1120274603318164,2021-02-22 12:00:00,2021-02-22 16:00:00,53236.69,47622.0,1688.7621428571433,1431.6055999999999,0.11059961121433566,0.06598533842772611,expansion,expansion,0.15715787481281737,True
BTC,2021-02-26 04:00:00,2021,44973.68,44892.56,0.0474374749327004,-0.0128192668100517,0.0720083681771906,2021-02-26 04:00:00,2021-02-26 08:00:00,44986.99,44106.78,2156.500714285714,2018.7066000000004,0.15262404221381487,0.06616184589416911,expansion,expansion,0.0015617485370121955,False
BTC,2021-02-28 04:00:00,2021,44400.83,44106.78,0.0416284739659248,0.0848276349872422,0.1126761439090065,2021-02-28 04:00:00,2021-02-28 08:00:00,44400.83,43738.65,2050.440714285715,2229.0864,0.14915282039957334,0.06625883720744663,compression,expansion,0.03203361863668573,True
BTC,2021-02-28 16:00:00,2021,44405.32,43168.0,0.0833024170936383,0.0666845095609569,0.0778492287995884,2021-02-28 16:00:00,2021-02-28 20:00:00,44402.88,43000.0,1835.707142857143,2259.7882000000004,0.15559539330416414,0.06628843004326729,compression,expansion,0.007587638088075377,False
BTC,2021-03-05 00:00:00,2021,47289.81,47047.6,0.0285156416389775,0.0467164830227316,0.1297333619869789,2021-03-05 00:00:00,2021-03-05 04:00:00,47289.81,46300.0,1626.347857142858,1729.3618000000006,0.08416867640544229,0.06651853529893746,compression,expansion,0.018923473392457306,False
BTC,2021-03-15 08:00:00,2021,56150.79,54962.84,-0.0121766031201271,-0.0236208958481767,0.0466337855917018,2021-03-15 08:00:00,2021-03-15 12:00:00,56150.8,54600.0,1595.9314285714281,1436.8178,0.11523442289767082,0.06753549599858893,expansion,expansion,0.05175495912472468,True
BTC,2021-04-04 00:00:00,2021,57492.42,56880.0,-0.0004401548650674,0.0192300367005503,-0.0166937951331958,2021-04-04 00:00:00,2021-04-04 04:00:00,57492.42,56388.0,931.4064285714287,1067.0288000000003,0.03769592087342837,0.0682681703922256,compression,compression,0.009060424959002162,False
BTC,2021-04-07 12:00:00,2021,56451.45,55700.0,0.0230562628132179,0.0311914271744664,0.0550370582879671,2021-04-07 12:00:00,2021-04-07 16:00:00,56451.46,55612.0,1038.3614285714295,1015.7778000000002,0.045915469808700864,0.06803594006608092,expansion,compression,0.01782385501952752,True
BTC,2021-04-07 16:00:00,2021,56153.83,55612.0,0.0277676471626843,0.0387172780871458,0.0613297569147995,2021-04-07 16:00:00,2021-04-07 20:00:00,56153.84,55473.0,1073.912857142858,1018.1678000000002,0.05142287166845808,0.06802572366844935,expansion,compression,0.008577794180398286,False
BTC,2021-04-17 16:00:00,2021,60705.02,60000.0,-0.0856754026776024,-0.0819086810430829,-0.0900272331532766,2021-04-17 16:00:00,2021-04-17 20:00:00,60705.02,59580.91,1151.1099999999994,1147.0605999999998,0.06439234556603768,0.06799037600279781,expansion,compression,0.1614227772849465,True
BTC,2021-05-04 16:00:00,2021,54541.13,53526.0,0.0464799949945049,0.0286871836766053,0.0791001799679238,2021-05-04 16:00:00,2021-05-04 20:00:00,54539.73,53201.01,1335.6950000000002,1227.3905999999995,0.07830157483882404,0.06861571052221652,expansion,expansion,0.030549597176392208,True
BTC,2021-05-10 16:00:00,2021,55733.76,55570.35,0.0155808558107202,-0.023626686364799,-0.1058050687896549,2021-05-10 16:00:00,2021-05-10 20:00:00,55733.76,55516.85,1314.4764285714296,1390.5996000000002,0.04658911430648323,0.0688227197695027,compression,compression,0.0423521875551131,True
BTC,2021-05-10 20:00:00,2021,55816.14,55516.85,0.0151822482267277,-0.1174409888130522,-0.1132161077212392,2021-05-10 20:00:00,2021-05-11 00:00:00,55816.14,53400.0,1457.5185714285722,1431.0416000000002,0.05333420513111687,0.06881977852436257,expansion,compression,0.026395795450793458,False
BTC,2021-08-03 04:00:00,2021,38593.44,38512.0,-0.020010539161205,0.0071556097086395,0.1129408036210747,2021-08-03 04:00:00,2021-08-03 08:00:00,38593.43,37955.52,1001.4978571428572,1170.9492,0.10992695673777902,0.07385634823078549,compression,expansion,0.025139294672575113,True
BTC,2021-08-03 12:00:00,2021,38169.44,37955.52,0.0292402127238149,0.0150958184220785,0.127738065596433,2021-08-03 12:00:00,2021-08-03 16:00:00,38169.45,37703.75,932.63,1084.4468000000002,0.12056975179911586,0.0738952013463135,compression,expansion,0.017805729648874346,True
BTC,2021-08-03 16:00:00,2021,38011.37,37703.75,0.0447791053071051,0.0681520853811516,0.1447442284916333,2021-08-03 16:00:00,2021-08-03 20:00:00,38008.8,37642.03,942.4864285714284,1073.6090000000002,0.12774078812741382,0.07390008638910778,compression,expansion,0.01365433551036155,True
BTC,2021-08-05 12:00:00,2021,38750.01,37508.56,0.0852887332443656,0.1126422471743545,0.1686966451674917,2021-08-05 12:00:00,2021-08-05 16:00:00,38750.0,37332.7,787.452142857143,947.3694,0.07247197033434463,0.07400963478383434,compression,compression,0.000827070335799902,False
BTC,2021-08-17 00:00:00,2021,46417.0,45500.0,-0.0297644937308876,-0.0524092068967399,0.0506416289683614,2021-08-17 00:00:00,2021-08-17 04:00:00,46417.0,45239.45,900.4607142857141,948.0039999999997,0.0528918777731488,0.07458007322693991,compression,compression,0.04816792543039512,True
BTC,2021-08-18 00:00:00,2021,45055.78,44376.0,-0.0226447131658523,0.0434103271353867,0.0796240961165895,2021-08-18 00:00:00,2021-08-18 04:00:00,45055.78,44203.28,1036.5700000000002,942.7531999999998,0.06124352300545182,0.07450745368562035,expansion,compression,0.022930272638501094,True
BTC,2021-08-19 04:00:00,2021,44660.01,44044.65,0.0475198614473811,0.0916030163196227,0.1155421583556534,2021-08-19 04:00:00,2021-08-19 08:00:00,44660.01,43927.7,1050.1814285714281,934.6325999999998,0.086584641548101,0.07445441694118135,expansion,expansion,0.012503597728710689,False
BTC,2021-08-24 16:00:00,2021,48243.2,48050.0,0.0084409101210243,-0.027390020749894,0.0084365937548128,2021-08-24 16:00:00,2021-08-24 20:00:00,48243.2,47749.1,867.8300000000002,928.4577999999997,0.04584968776062955,0.07463957695469547,compression,compression,0.023640043867691987,True
BTC,2021-08-26 12:00:00,2021,46800.0,46560.01,0.0291577177518604,0.0420749528297958,0.0257268909651029,2021-08-26 12:00:00,2021-08-26 16:00:00,46800.0,46250.0,931.0171428571427,899.2321999999997,0.08129888519058447,0.07456538525764399,expansion,expansion,0.010153043136551259,False
BTC,2021-08-31 00:00:00,2021,47150.68,46853.0,-0.0022725369151699,0.049860645592771,0.0642078376200324,2021-08-31 00:00:00,2021-08-31 04:00:00,47150.68,46700.0,816.2249999999996,857.39,0.04029780514683163,0.07433427268020848,compression,compression,0.014038490596765318,True
BTC,2021-09-01 00:00:00,2021,47043.65,46700.0,0.052133182507941,0.0504285850649812,0.054188523422344,2021-09-01 00:00:00,2021-09-01 04:00:00,47043.65,46512.0,839.7071428571429,846.3284,0.048737405547967766,0.07417073655416084,compression,compression,0.0020738833716826997,False
BTC,2021-10-12 20:00:00,2021,55996.93,54080.0,0.0241723573039213,0.0238400553356617,0.0835350770047806,2021-10-12 20:00:00,2021-10-13 00:00:00,55996.91,53879.0,1191.4071428571422,1127.1113999999998,0.07167808261950137,0.07490806065853933,expansion,compression,0.033158795011546345,False
BTC,2021-10-22 16:00:00,2021,61032.7,60478.1,-0.0004044551742474,-0.0064040896150008,0.0157245989298312,2021-10-22 16:00:00,2021-10-22 20:00:00,61032.71,60000.0,1700.4264285714276,1357.2559999999999,0.09402092017536498,0.07498529861412806,expansion,expansion,0.024582329572192443,True
BTC,2021-10-23 08:00:00,2021,61552.23,60000.0,-0.0208691198100283,0.0194189387909044,-0.0497659093496531,2021-10-23 08:00:00,2021-10-23 12:00:00,61552.24,59562.15,1604.1257142857144,1363.9604000000002,0.11766603985548724,0.07504232273319447,expansion,expansion,0.02315372337758753,False
BTC,2021-10-24 16:00:00,2021,60643.09,59562.15,0.0331643452618707,0.0221286885448319,0.0105968060850818,2021-10-24 16:00:00,2021-10-24 20:00:00,60643.09,59510.63,1183.8107142857148,1309.906,0.08139809828978262,0.07514018828533894,compression,expansion,0.0017596100545757426,False
BTC,2021-10-28 16:00:00,2021,61289.13,58000.0,0.0202855538135283,0.0071813033676516,0.00239315442596,2021-10-28 16:00:00,2021-10-28 20:00:00,61288.87,57820.0,1265.709285714284,1276.0485999999996,0.1135445301831208,0.07504232273319447,compression,expansion,0.01866786528803014,False
BTC,2021-11-01 04:00:00,2021,62178.31,59700.0,-0.0106255320648606,0.019372932436486,-0.0007980241603777,2021-11-01 04:00:00,2021-11-01 08:00:00,62176.29,59405.0,956.1135714285707,1163.8077999999994,0.04471723512562294,0.07513465713481719,compression,compression,0.030297180193109986,False
BTC,2021-11-06 12:00:00,2021,60648.59,60081.21,0.0210376591885474,0.090290531058263,0.1195251321026214,2021-11-06 12:00:00,2021-11-06 16:00:00,60648.58,60050.0,963.8328571428558,1091.0345999999993,0.05529352752693029,0.07481248217573523,compression,compression,0.004596396280774018,False
BTC,2021-11-12 16:00:00,2021,63845.01,62822.9,0.0015125212353743,0.0050773842564549,-0.0587118254560789,2021-11-12 16:00:00,2021-11-12 20:00:00,63845.0,62278.0,1486.5235714285716,1147.1915999999997,0.07914491712669687,0.074840813754155,expansion,expansion,0.008089032467085311,False
BTC,2021-11-16 04:00:00,2021,60805.27,60422.2,-0.0185454676781981,-0.0177717421513731,-0.0407020696727416,2021-11-16 04:00:00,2021-11-16 08:00:00,60804.07,60293.06,1105.0171428571437,1254.4542000000004,0.06328524221254739,0.07474816401319732,compression,compression,0.03750097533003101,True
BTC,2021-11-16 08:00:00,2021,60574.49,60293.06,0.0031044059858578,-0.0227244597994608,-0.0327011920796815,2021-11-16 08:00:00,2021-11-16 12:00:00,60576.76,58574.07,1153.255000000001,1258.0518000000004,0.07931810275497195,0.07475513451148169,compression,expansion,0.036861197496250685,True
BTC,2022-03-31 12:00:00,2022,46453.81,46445.42,0.0016817623770528,-0.0034232256420075,-0.0178080624758131,2022-03-31 12:00:00,2022-03-31 16:00:00,46453.81,46230.0,581.2457142857139,620.2451999999993,0.021865349344204386,0.07558605858203055,compression,compression,0.048992729671091195,True
BTC,2022-03-31 20:00:00,2022,45510.34,45500.0,0.016845757140592,0.0065846840691457,0.0232426604152024,2022-03-31 20:00:00,2022-04-01 00:00:00,45510.35,45200.0,674.1742857142859,648.0099999999994,0.041618760907540804,0.07557721497887278,expansion,compression,0.029277712773517144,True
BTC,2022-04-06 00:00:00,2022,45215.88,45118.0,-0.043433371377991,-0.0362545143103044,-0.0552439505146736,2022-04-06 00:00:00,2022-04-06 04:00:00,45215.88,44412.0,732.1364285714288,710.1551999999999,0.029740127278094927,0.07540769441725739,expansion,compression,0.05550888312912949,True
BTC,2022-04-06 16:00:00,2022,43754.57,43705.64,-0.0083919555184995,-0.0236751567088201,-0.0119279025924459,2022-04-06 16:00:00,2022-04-06 20:00:00,43754.56,43177.11,778.1414285714283,719.7195999999999,0.05712033874964422,0.07539761569526632,expansion,compression,0.023964656449539188,True
BTC,2023-01-18 16:00:00,2023-2024,20906.54,20573.13,0.0087820098390111,0.0278360107347451,0.0832781909752586,2023-01-18 16:00:00,2023-01-18 20:00:00,20905.37,20407.15,370.74642857142834,355.4752000000001,0.03248257973819496,0.07288129066413068,expansion,compression,0.013951288906712146,False
BTC,2023-01-30 20:00:00,2023-2024,22826.15,22627.9,0.0130130964408873,0.0389453499974232,0.0261915332847578,2023-01-30 20:00:00,2023-01-31 00:00:00,22827.38,22500.0,327.32714285714246,335.05620000000005,0.05196971091877104,0.07249337440342495,compression,compression,0.005430395829281567,False
BTC,2023-02-06 04:00:00,2023-2024,22879.69,22743.0,0.001363598853806,0.0153102907177198,-0.0432284203527741,2023-02-06 04:00:00,2023-02-06 08:00:00,22880.91,22628.13,197.4792857142867,295.5800000000002,0.034820406632408374,0.07215348643780568,compression,compression,0.011110718206939131,False
BTC,2023-02-09 04:00:00,2023-2024,22676.41,22424.48,-0.0343039799728783,-0.0443526055666406,-0.0363149721214718,2023-02-09 04:00:00,2023-02-09 08:00:00,22676.41,22353.71,274.72500000000065,277.3708000000006,0.029861597117369392,0.07204800042136517,compression,compression,0.046956982921963736,True
BTC,2023-02-10 04:00:00,2023-2024,21911.71,21688.0,-0.0100486255937621,-0.0051837070117524,-0.0065581451615061,2023-02-10 04:00:00,2023-02-10 08:00:00,21910.61,21622.4,308.06285714285747,279.7718000000006,0.07418289169226439,0.07203290498738682,expansion,expansion,0.021465862426013473,True
BTC,2023-02-10 12:00:00,2023-2024,21654.09,21622.4,0.0037653994592884,0.0133586424306965,0.0177304204383195,2023-02-10 12:00:00,2023-02-10 16:00:00,21652.75,21520.0,308.7600000000002,268.9542000000006,0.08946143153089572,0.07204442641421076,expansion,expansion,0.00981261686991424,True
BTC,2023-02-10 20:00:00,2023-2024,21625.19,21520.0,0.0109162884567473,0.0072957998262731,0.0262262427385416,2023-02-10 20:00:00,2023-02-11 00:00:00,21625.19,21451.0,338.09928571428594,274.0834000000006,0.1011038915077864,0.07204800042136517,expansion,expansion,0.0016741814871278572,False
BTC,2023-02-13 08:00:00,2023-2024,21603.11,21451.0,0.009522582768146,0.0382363783457032,0.0964204722746928,2023-02-13 08:00:00,2023-02-13 12:00:00,21602.8,21433.0,161.23785714285754,246.80720000000045,0.018503004691560077,0.07205330868362286,compression,compression,0.012146582845744526,True
BTC,2023-02-13 16:00:00,2023-2024,21607.81,21433.0,0.0274270292160209,0.0762093671463997,0.1266173867161314,2023-02-13 16:00:00,2023-02-13 20:00:00,21607.81,21351.07,188.7942857142859,253.5716000000004,0.020664124452011566,0.07204621341778797,compression,compression,0.003970832976490863,False
BTC,2023-02-22 16:00:00,2023-2024,23791.67,23627.08,0.0075301052980026,-0.0259477570469308,-0.0123636093077539,2023-02-22 16:00:00,2023-02-22 20:00:00,23791.68,23574.69,428.29357142857094,442.1029999999999,0.054968520634267014,0.07199079926585525,compression,compression,0.00821623781714965,False
BTC,2023-02-25 20:00:00,2023-2024,23157.07,22841.19,0.0170316105816872,0.0143636352690477,0.0201733681149962,2023-02-25 20:00:00,2023-02-26 00:00:00,23157.07,22722.0,318.2585714285719,390.5438,0.07930411133001733,0.07192715258715159,compression,expansion,0.0047248563002985,False
BTC,2023-03-22 20:00:00,2023-2024,27250.97,26650.27,0.0376104838761249,0.0074398794223575,0.0259736704229698,2023-03-22 20:00:00,2023-03-23 00:00:00,27250.97,26601.8,611.0657142857146,698.4634000000002,0.05883462634249096,0.0719766735359293,compression,compression,0.00585357978583624,False
BTC,2023-04-03 20:00:00,2023-2024,27800.0,27560.0,0.0130607388888046,0.0132219161792021,0.0038175241173933,2023-04-03 20:00:00,2023-04-04 00:00:00,27800.0,27200.24,315.4721428571432,417.5799999999999,0.03088379840882178,0.07169966301544665,compression,compression,0.005432895063259628,False
BTC,2023-04-17 00:00:00,2023-2024,29982.8,29966.0,-0.018032186167058,0.0075898256543633,-0.0570058281886949,2023-04-17 00:00:00,2023-04-17 04:00:00,29982.8,29740.64,200.6142857142851,310.4571999999999,0.020787981061203664,0.07144505504038245,compression,compression,0.030035924578100757,True
BTC,2023-04-18 00:00:00,2023-2024,29446.99,29240.65,0.0256220118214215,-0.0200478301223203,-0.0748936032085423,2023-04-18 00:00:00,2023-04-18 04:00:00,29447.0,29096.78,250.67928571428587,332.37679999999995,0.047787954117063866,0.07141614564294921,compression,compression,0.0006504541392494825,False
BTC,2023-04-19 08:00:00,2023-2024,29310.65,29096.78,-0.0242949437535398,-0.0433845695444392,-0.0585820174074736,2023-04-19 08:00:00,2023-04-19 12:00:00,29310.64,29000.0,368.13142857142856,327.4009999999998,0.04752179105111736,0.07134096437814545,expansion,compression,0.027460774434240123,True
BTC,2023-04-21 04:00:00,2023-2024,28155.03,28010.0,-0.0316543060691328,-0.0156115332414681,-0.0320657147830864,2023-04-21 04:00:00,2023-04-21 08:00:00,28155.02,27815.89,464.92357142857117,346.43179999999984,0.10080526480582487,0.0713367806688932,expansion,expansion,0.037065351832068674,True
BTC,2023-04-21 20:00:00,2023-2024,27262.84,27184.54,0.0201173493975318,0.0119505322091167,0.0373651166605151,2023-04-21 20:00:00,2023-04-22 00:00:00,27262.84,27125.0,471.4035714285715,367.8421999999999,0.12105722635264568,0.07135217769257737,expansion,expansion,0.004990433619657667,False
BTC,2023-04-24 16:00:00,2023-2024,27383.29,27125.0,0.0082957575795636,0.0181286813307869,0.0686277890587758,2023-04-24 16:00:00,2023-04-24 20:00:00,27383.28,26942.82,356.6278571428572,387.00300000000004,0.034625717900225804,0.0713600257588433,compression,compression,0.007481543679109935,False
BTC,2023-05-01 04:00:00,2023-2024,28629.09,28369.95,-0.0201684270889223,0.0008627358547261,0.015018123751218,2023-05-01 04:00:00,2023-05-01 08:00:00,28629.08,28250.15,316.5692857142858,480.3060000000002,0.027705846383377385,0.07131240279664168,compression,compression,0.0340896934766727,True
BTC,2023-05-01 20:00:00,2023-2024,28068.26,27799.99,0.0212069961651957,0.0335580917672579,0.0499410141923357,2023-05-01 20:00:00,2023-05-02 00:00:00,28068.26,27666.95,400.098571428571,491.9172000000001,0.061791987994755625,0.07126927377250472,compression,compression,0.007488495385259268,False
BTC,2023-05-08 08:00:00,2023-2024,27934.09,27830.85,-0.0091987327862883,-0.0092428115934219,-0.0584550564447124,2023-05-08 08:00:00,2023-05-08 12:00:00,27934.09,27577.01,391.6757142857145,406.1531999999999,0.056774772733193646,0.07102906039047005,compression,compression,0.024547575664932875,True
BTC,2023-05-08 20:00:00,2023-2024,27668.79,27289.39,-0.0014655392981985,-0.0025345813291252,-0.0320893870208407,2023-05-08 20:00:00,2023-05-09 00:00:00,27668.8,27262.0,431.8164285714291,426.1959999999999,0.08321272804930678,0.07102785243962904,expansion,expansion,0.011907623936253662,False
BTC,2023-06-28 16:00:00,2023-2024,30100.0,29930.0,0.0159841939819857,0.0090078125484316,0.0150928369292595,2023-06-28 16:00:00,2023-06-28 20:00:00,30099.99,29858.8,349.5128571428577,453.4652000000001,0.02042844229405518,0.06999141348398108,compression,compression,0.005519501054210686,False
BTC,2023-06-30 12:00:00,2023-2024,30067.72,29858.8,0.0166513577624447,0.0142092645368786,0.0293850175853801,2023-06-30 12:00:00,2023-06-30 16:00:00,30067.72,29500.0,382.370714285715,397.1678000000003,0.030272246129174257,0.06990104158288975,compression,compression,0.0052273758157857925,False
BTC,2023-07-06 12:00:00,2023-2024,30407.01,30200.0,-0.0005322557637564,-0.0065663839720757,-0.0031027784856336,2023-07-06 12:00:00,2023-07-06 16:00:00,30407.0,29888.0,302.55785714285673,338.1962,0.03452671079271081,0.06962541059025183,compression,compression,0.023705827225828636,True
BTC,2023-07-06 20:00:00,2023-2024,29895.43,29888.0,0.0149162470258607,0.0129346971833802,0.0171175022050113,2023-07-06 20:00:00,2023-07-07 00:00:00,29895.42,29850.45,356.88142857142833,352.91059999999993,0.038291231876738975,0.06960512410812356,expansion,compression,0.006999168717340873,True
BTC,2023-07-07 00:00:00,2023-2024,30135.4,29850.45,0.0046161137802985,0.0050507038541136,0.0112389281617253,2023-07-07 00:00:00,2023-07-07 04:00:00,30135.41,29701.02,378.3621428571426,353.1679999999999,0.04444013544917268,0.0695953024308747,expansion,compression,0.0072949990097013855,False
BTC,2023-07-18 16:00:00,2023-2024,29715.99,29659.2,0.0109880072000503,0.0013455075586387,0.0040304333224604,2023-07-18 16:00:00,2023-07-18 20:00:00,29715.98,29512.0,256.7049999999994,319.00539999999984,0.020317830610007182,0.06910723152184198,compression,compression,0.0013517274559671738,False
BTC,2023-09-21 12:00:00,2023-2024,26584.02,26567.09,0.0017660428722155,-9.291727716935178e-05,-0.0128835610638435,2023-09-21 12:00:00,2023-09-21 16:00:00,26584.01,26377.7,326.14142857142855,268.07340000000016,0.029327960947394024,0.0675012092313051,expansion,compression,0.004832520417891811,False
