datetime,scale,sigma_annualized,prior_return_count
2024-02-22 16:00:00,1.0,0.24888636962118854,9069
2024-02-22 20:00:00,1.0,0.24948323680485762,9070
2024-02-23 00:00:00,0.9933974616987558,0.2516616053885304,9071
2024-02-23 04:00:00,0.9980971543942324,0.2504766183325416,9072
2024-02-23 08:00:00,1.0,0.2420474310464403,9073
2024-02-23 12:00:00,1.0,0.24106224490140843,9074
2024-02-23 16:00:00,1.0,0.23957972918650833,9075
2024-02-23 20:00:00,1.0,0.24052832712136454,9076
2024-02-24 00:00:00,1.0,0.23475785240702152,9077
2024-02-24 04:00:00,1.0,0.233743206834269,9078
2024-02-24 08:00:00,1.0,0.23478735575600937,9079
2024-02-24 12:00:00,1.0,0.2323227829631052,9080
2024-02-24 16:00:00,1.0,0.22266823220956206,9081
2024-02-24 20:00:00,1.0,0.22210494729692692,9082
2024-02-25 00:00:00,1.0,0.21911230003854673,9083
2024-02-25 04:00:00,1.0,0.21944121584361012,9084
2024-02-25 08:00:00,1.0,0.21791204841547088,9085
2024-02-25 12:00:00,1.0,0.21596670424742215,9086
2024-02-25 16:00:00,1.0,0.21531781211852596,9087
2024-02-25 20:00:00,1.0,0.21626239512821166,9088
2024-02-26 00:00:00,1.0,0.21583231995865504,9089
2024-02-26 04:00:00,1.0,0.21584939138067674,9090
2024-02-26 08:00:00,1.0,0.21311886480541817,9091
2024-02-26 12:00:00,1.0,0.2140518760943544,9092
2024-02-26 16:00:00,1.0,0.22794883069142657,9093
2024-02-26 20:00:00,1.0,0.23387788995130013,9094
2024-02-27 00:00:00,1.0,0.23352295734961132,9095
2024-02-27 04:00:00,1.0,0.23024914881729874,9096
2024-02-27 08:00:00,1.0,0.2297098349260024,9097
2024-02-27 12:00:00,1.0,0.23127357264599627,9098
2024-02-27 16:00:00,1.0,0.22694723416881388,9099
2024-02-27 20:00:00,1.0,0.23249059231802874,9100
2024-02-28 00:00:00,1.0,0.23295635136777962,9101
2024-02-28 04:00:00,1.0,0.23253528979695914,9102
2024-02-28 08:00:00,1.0,0.23833179349287162,9103
2024-02-28 12:00:00,1.0,0.23454970208751982,9104
2024-02-28 16:00:00,1.0,0.24790831594965917,9105
2024-02-28 20:00:00,0.9840963956245763,0.25404015410637953,9106
2024-02-29 00:00:00,0.973473120457941,0.25681243246079055,9107
2024-02-29 04:00:00,0.9589472727449141,0.26070255070896015,9108
2024-02-29 08:00:00,0.9149530386911657,0.273238067341274,9109
2024-02-29 12:00:00,0.9143862363214696,0.27340743995200273,9110
2024-02-29 16:00:00,0.9168773345513104,0.2726646090802777,9111
2024-02-29 20:00:00,0.8534521934547755,0.2929279482990133,9112
2024-03-01 00:00:00,0.755648894424469,0.33084148186362333,9113
2024-03-01 04:00:00,0.7315179732969467,0.34175510257560954,9114
2024-03-01 08:00:00,0.732815641604698,0.34114992340032124,9115
2024-03-01 12:00:00,0.7278964983662471,0.34345542334812884,9116
2024-03-01 16:00:00,0.7308429834205862,0.34207073977767094,9117
2024-03-01 20:00:00,0.7159625052021135,0.34918029671040657,9118
2024-03-02 00:00:00,0.7202006505081423,0.34712548485427064,9119
2024-03-02 04:00:00,0.7128576806880846,0.3507011382113298,9120
2024-03-02 08:00:00,0.711738798891222,0.3512524543968391,9121
2024-03-02 12:00:00,0.7075543079022092,0.35332976876532907,9122
2024-03-02 16:00:00,0.700844414570833,0.35671255246157485,9123
2024-03-02 20:00:00,0.6966344684973739,0.3588682606234584,9124
2024-03-03 00:00:00,0.6978118300860691,0.35826277116735705,9125
2024-03-03 04:00:00,0.6939756383792237,0.3602431932392809,9126
2024-03-03 08:00:00,0.6258057407565099,0.3994849898592903,9127
2024-03-03 12:00:00,0.6137376288604542,0.4073401861707303,9128
2024-03-03 16:00:00,0.6130038334020003,0.4078277922220645,9129
2024-03-03 20:00:00,0.6096839532700794,0.4100485155613967,9130
2024-03-04 00:00:00,0.6098461106612509,0.40993948412481823,9131
2024-03-04 04:00:00,0.6115503387303546,0.40879709186168933,9132
2024-03-04 08:00:00,0.6099806158940885,0.40984908943960235,9133
2024-03-04 12:00:00,0.6124885147864815,0.40817091906964503,9134
2024-03-04 16:00:00,0.6169524975672712,0.4052175831782584,9135
2024-03-04 20:00:00,0.6186218283723096,0.4041241167609441,9136
2024-03-05 00:00:00,0.618886861677412,0.403951053868566,9137
2024-03-05 04:00:00,0.6181683236700288,0.4044205929475078,9138
2024-03-05 08:00:00,0.5954899847805356,0.4198223419192114,9139
2024-03-05 12:00:00,0.5949102722451226,0.42023143936736695,9140
2024-03-05 16:00:00,0.6117804995096309,0.4086432964116804,9141
2024-03-05 20:00:00,0.43268018740175274,0.5777939625598565,9142
2024-03-06 00:00:00,0.423866364149458,0.5898085367109913,9143
2024-03-06 04:00:00,0.4237606184060452,0.5899557182551856,9144
2024-03-06 08:00:00,0.4104775057621399,0.6090467723336536,9145
2024-03-06 12:00:00,0.41051492406415174,0.6089912579181461,9146
2024-03-06 16:00:00,0.41035552406182557,0.6092278167122569,9147
2024-03-06 20:00:00,0.41198351035226194,0.6068204035308119,9148
2024-03-07 00:00:00,0.4163280966685531,0.6004879372795007,9149
2024-03-07 04:00:00,0.4198047974518757,0.5955148714770434,9150
2024-03-07 08:00:00,0.4277250060895805,0.5844876882125553,9151
2024-03-07 12:00:00,0.42796265723543575,0.5841631174433687,9152
2024-03-07 16:00:00,0.42780499181768417,0.5843784078764126,9153
2024-03-07 20:00:00,0.43439437412165766,0.5755138991049279,9154
2024-03-08 00:00:00,0.45065526008741835,0.5547477687301483,9155
2024-03-08 04:00:00,0.45725213885166754,0.5467442987316455,9156
2024-03-08 08:00:00,0.45733994560974667,0.5466393268287302,9157
2024-03-08 12:00:00,0.4587182004891847,0.5449969060163644,9158
2024-03-08 16:00:00,0.4590948671934896,0.5445497605501115,9159
2024-03-08 20:00:00,0.463988630047549,0.5388063064700105,9160
2024-03-09 00:00:00,0.4637367022801356,0.5390990162537947,9161
2024-03-09 04:00:00,0.467123241603951,0.5351906686158033,9162
2024-03-09 08:00:00,0.46710077277779866,0.5352164127523844,9163
2024-03-09 12:00:00,0.4675681998760239,0.5346813578560041,9164
2024-03-09 16:00:00,0.46889542248591526,0.5331679261754992,9165
2024-03-09 20:00:00,0.4712010154014186,0.5305591283308753,9166
2024-03-10 00:00:00,0.47163930220723843,0.5300660882797887,9167
2024-03-10 04:00:00,0.4725013727795143,0.5290989918809373,9168
2024-03-10 08:00:00,0.49643484917384295,0.503590753985231,9169
2024-03-10 12:00:00,0.5044796626031852,0.49556011576356757,9170
2024-03-10 16:00:00,0.503423571177817,0.4965997110844382,9171
2024-03-10 20:00:00,0.5063802391966096,0.49370014990441563,9172
2024-03-11 00:00:00,0.5062935313603223,0.4937847009980429,9173
2024-03-11 04:00:00,0.5062252470086553,0.49385130725359805,9174
2024-03-11 08:00:00,0.5061093594266488,0.4939643880192516,9175
2024-03-11 12:00:00,0.5079516630734439,0.4921728151992544,9176
2024-03-11 16:00:00,0.506790764531039,0.49330022860881956,9177
2024-03-11 20:00:00,0.5056962883233358,0.4943678760801052,9178
2024-03-12 00:00:00,0.506009942747365,0.49406143808683467,9179
2024-03-12 04:00:00,0.5071453890419108,0.4929552854109453,9180
2024-03-12 08:00:00,0.5172078746159613,0.483364643637011,9181
2024-03-12 12:00:00,0.5186588058961313,0.48201244663734866,9182
2024-03-12 16:00:00,0.5186198736028521,0.4820486308464234,9183
2024-03-12 20:00:00,0.94509306708581,0.2645242132299984,9184
2024-03-13 00:00:00,1.0,0.2327495399973599,9185
2024-03-13 04:00:00,1.0,0.2301850835721189,9186
2024-03-13 08:00:00,1.0,0.1610995079493437,9187
2024-03-13 12:00:00,1.0,0.16267070404411768,9188
2024-03-13 16:00:00,1.0,0.15216963114068416,9189
2024-03-13 20:00:00,1.0,0.1530700254428298,9190
2024-03-14 00:00:00,1.0,0.1605362795796082,9191
2024-03-14 04:00:00,1.0,0.16349448611874554,9192
2024-03-14 08:00:00,1.0,0.16481252075163347,9193
2024-03-14 12:00:00,1.0,0.16458647344036145,9194
2024-03-14 16:00:00,1.0,0.1629714230603462,9195
2024-03-14 20:00:00,1.0,0.16461602167323797,9196
2024-03-15 00:00:00,1.0,0.16564264027390643,9197
2024-03-15 04:00:00,1.0,0.16978675693206374,9198
2024-03-15 08:00:00,1.0,0.16933526024824383,9199
2024-03-15 12:00:00,1.0,0.17592767973143847,9200
2024-03-15 16:00:00,1.0,0.19062670791920458,9201
2024-03-15 20:00:00,1.0,0.18962714350009585,9202
2024-03-16 00:00:00,1.0,0.20476565920546655,9203
2024-03-16 04:00:00,1.0,0.20649349946521922,9204
2024-03-16 08:00:00,1.0,0.20906118040823585,9205
2024-03-16 12:00:00,1.0,0.2151065506600276,9206
2024-03-16 16:00:00,1.0,0.21596446410869524,9207
2024-03-16 20:00:00,0.7444151466415495,0.3358341123603976,9208
2024-03-17 00:00:00,0.736444386748234,0.33946894632991037,9209
2024-03-17 04:00:00,0.7071151957757099,0.3535491833487589,9210
2024-03-17 08:00:00,0.641796332783394,0.3895316741929326,9211
2024-03-17 12:00:00,0.5970367904829261,0.418734664236993,9212
2024-03-17 16:00:00,0.5919462615695871,0.42233563455085843,9213
2024-03-17 20:00:00,0.5922205809544807,0.4221400066797333,9214
2024-03-18 00:00:00,0.5925396979907898,0.4219126597723515,9215
2024-03-18 04:00:00,0.5913702459007154,0.4227470044916197,9216
2024-03-18 08:00:00,0.5956675310961972,0.4196972085081238,9217
2024-03-18 12:00:00,0.5948205402845688,0.420294833598714,9218
2024-03-18 16:00:00,0.5858311230487814,0.42674414206426997,9219
2024-03-18 20:00:00,0.5838285497043009,0.4282079047463861,9220
2024-03-19 00:00:00,0.5784692376236519,0.43217509893352063,9221
2024-03-19 04:00:00,0.5395931060462332,0.4633120720014899,9222
2024-03-19 08:00:00,0.5355249547492692,0.46683165328317716,9223
2024-03-19 12:00:00,0.5284605720307813,0.47307218973649034,9224
2024-03-19 16:00:00,0.5213628163906376,0.47951252398614547,9225
2024-03-19 20:00:00,0.5213348522782181,0.479538244772064,9226
2024-03-20 00:00:00,0.498761521850287,0.5012415534232859,9227
2024-03-20 04:00:00,0.5001516740036999,0.4998483719923541,9228
2024-03-20 08:00:00,0.4968744744280854,0.5031451862922846,9229
2024-03-20 12:00:00,0.49817798071448754,0.5018286830771799,9230
2024-03-20 16:00:00,0.4980322072313809,0.50197556778462,9231
2024-03-20 20:00:00,0.4702546872707912,0.5316268115282817,9232
2024-03-21 00:00:00,0.4653612291414636,0.5372170785718879,9233
2024-03-21 04:00:00,0.46549256549888757,0.5370655055082667,9234
2024-03-21 08:00:00,0.4654572807085285,0.5371062186833665,9235
2024-03-21 12:00:00,0.4653512125563628,0.5372286420543501,9236
2024-03-21 16:00:00,0.465382295446861,0.5371927605452835,9237
2024-03-21 20:00:00,0.46393039330724817,0.5388739423123589,9238
2024-03-22 00:00:00,0.46491047083737896,0.5377379424251503,9239
2024-03-22 04:00:00,0.4645050768317311,0.5382072499727781,9240
2024-03-22 08:00:00,0.4639427135576691,0.5388596322225124,9241
2024-03-22 12:00:00,0.4582621809770659,0.5455392357863182,9242
2024-03-22 16:00:00,0.4645567727552908,0.5381473582168387,9243
2024-03-22 20:00:00,0.4650474291420155,0.537579576477253,9244
2024-03-23 00:00:00,0.47279746784122784,0.5287676373172827,9245
2024-03-23 04:00:00,0.47264707902424885,0.5289358828073365,9246
2024-03-23 08:00:00,0.47354764532143034,0.5279299822730769,9247
2024-03-23 12:00:00,0.47413643488002316,0.5272743911006559,9248
2024-03-23 16:00:00,0.47390516219402185,0.5275317087549414,9249
2024-03-23 20:00:00,0.5358038718195459,0.46658864026312563,9250
2024-03-24 00:00:00,0.5369535196019876,0.46558964765760447,9251
2024-03-24 04:00:00,0.5509931561306339,0.4537261438157101,9252
2024-03-24 08:00:00,0.588131101701382,0.42507529235706887,9253
2024-03-24 12:00:00,0.6314451168250139,0.39591722754470204,9254
2024-03-24 16:00:00,0.6406549246140253,0.3902256743762912,9255
2024-03-24 20:00:00,0.6413163605792473,0.38982320640346046,9256
2024-03-25 00:00:00,0.6348563794367315,0.39378985247310494,9257
2024-03-25 04:00:00,0.6363947522237379,0.3928379345153796,9258
2024-03-25 08:00:00,0.6381029190107065,0.3917863287439457,9259
2024-03-25 12:00:00,0.6385533848173459,0.3915099441082924,9260
2024-03-25 16:00:00,0.6452274062507674,0.38746029318977443,9261
2024-03-25 20:00:00,0.6517727353799347,0.3835692817900226,9262
2024-03-26 00:00:00,0.6536009159621361,0.3824964039898665,9263
2024-03-26 04:00:00,0.7308955864783061,0.34204612071141616,9264
2024-03-26 08:00:00,0.7465194692052424,0.334887448101192,9265
2024-03-26 12:00:00,0.7751568650742999,0.32251536593956004,9266
2024-03-26 16:00:00,0.7629677380218723,0.32766785217965944,9267
2024-03-26 20:00:00,0.7560231065664363,0.3306777237740828,9268
2024-03-27 00:00:00,0.856450681332366,0.2919023890681938,9269
2024-03-27 04:00:00,0.8568609145293699,0.29176263704047267,9270
2024-03-27 08:00:00,0.8649210199619018,0.2890437325838283,9271
2024-03-27 12:00:00,0.8620850706550555,0.28999458233285197,9272
2024-03-27 16:00:00,0.8292120338423159,0.3014910418528011,9273
2024-03-27 20:00:00,0.9944440398235066,0.25139675033335196,9274
2024-03-28 00:00:00,1.0,0.23858032494911893,9275
2024-03-28 04:00:00,1.0,0.23828464742881114,9276
2024-03-28 08:00:00,1.0,0.24130284845789418,9277
2024-03-28 12:00:00,0.9849940344644549,0.2538086437608995,9278
2024-03-28 16:00:00,0.9848057808563604,0.2538571613405912,9279
2024-03-28 20:00:00,1.0,0.24921439387884523,9280
2024-03-29 00:00:00,0.9965351248248877,0.25086923056919874,9281
2024-03-29 04:00:00,0.998167526210119,0.25045895947868557,9282
2024-03-29 08:00:00,0.9844353387342484,0.25395268755938916,9283
2024-03-29 12:00:00,1.0,0.23202691399219136,9284
2024-03-29 16:00:00,1.0,0.23160211439612982,9285
2024-03-29 20:00:00,1.0,0.23291117678938403,9286
2024-03-30 00:00:00,1.0,0.23296942126928338,9287
2024-03-30 04:00:00,1.0,0.23695306861960003,9288
2024-03-30 08:00:00,1.0,0.2376750741150409,9289
2024-03-30 12:00:00,1.0,0.23771243351450996,9290
2024-03-30 16:00:00,1.0,0.24182682811949735,9291
2024-03-30 20:00:00,1.0,0.24241825940869108,9292
2024-03-31 00:00:00,1.0,0.23950394751872053,9293
2024-03-31 04:00:00,1.0,0.2398663917093443,9294
2024-03-31 08:00:00,1.0,0.24020113443632543,9295
2024-03-31 12:00:00,1.0,0.23957876768597983,9296
2024-03-31 16:00:00,1.0,0.24091571076268964,9297
2024-03-31 20:00:00,1.0,0.24821257823965875,9298
2024-04-01 00:00:00,1.0,0.2436898945528825,9299
2024-04-01 04:00:00,1.0,0.243943786727928,9300
2024-04-01 08:00:00,0.963970652783295,0.25934399483860754,9301
2024-04-01 12:00:00,0.943312016670916,0.26502365662878546,9302
2024-04-01 16:00:00,0.8902394707663418,0.2808233157588411,9303
2024-04-01 20:00:00,0.8566908394202564,0.29182055940878404,9304
2024-04-02 00:00:00,0.8664745278870671,0.28852550415952216,9305
2024-04-02 04:00:00,0.7711607902574389,0.3241866069416493,9306
2024-04-02 08:00:00,0.7738456883450227,0.3230618245540141,9307
2024-04-02 12:00:00,0.7784646175337402,0.3211449748249663,9308
2024-04-02 16:00:00,0.7990442655131348,0.31287378032736846,9309
2024-04-02 20:00:00,0.7577294324617316,0.3299330727959099,9310
2024-04-03 00:00:00,0.7574979342910639,0.33003390330558846,9311
2024-04-03 04:00:00,0.7479015374895001,0.3342686001678527,9312
2024-04-03 08:00:00,0.75524639312195,0.3310178006499031,9313
2024-04-03 12:00:00,0.7577418402319284,0.32992767025175807,9314
2024-04-03 16:00:00,0.7794596976923814,0.32073499212356205,9315
2024-04-03 20:00:00,0.7752116680675201,0.32249256596357795,9316
2024-04-04 00:00:00,0.7861367912117642,0.3180108128696609,9317
2024-04-04 04:00:00,0.7877439606567578,0.3173620014700843,9318
2024-04-04 08:00:00,0.7597245410780649,0.3290666372909908,9319
2024-04-04 12:00:00,0.7834816002368344,0.31908854008113124,9320
2024-04-04 16:00:00,0.7754483203525847,0.3223941472802839,9321
2024-04-04 20:00:00,0.7811775430896523,0.32002968110324775,9322
2024-04-05 00:00:00,0.7796348334244151,0.3206629428060788,9323
2024-04-05 04:00:00,0.7724633872087161,0.3236399344483768,9324
2024-04-05 08:00:00,0.7650085269046104,0.32679374308617704,9325
2024-04-05 12:00:00,0.7530540334806886,0.3319814898865568,9326
2024-04-05 16:00:00,0.6965932207478837,0.3588895104830225,9327
2024-04-05 20:00:00,0.700371635746528,0.3569533476802274,9328
2024-04-06 00:00:00,0.7004341408182636,0.35692149401504636,9329
2024-04-06 04:00:00,0.6984304798290942,0.3579454322514317,9330
2024-04-06 08:00:00,0.6976594976660345,0.35834099705709666,9331
2024-04-06 12:00:00,0.6979532019496563,0.35819020430259824,9332
2024-04-06 16:00:00,0.6990892789468733,0.35760811605723186,9333
2024-04-06 20:00:00,0.6994992808768911,0.3573985089542915,9334
2024-04-07 00:00:00,0.6967160711538005,0.35882622828835586,9335
2024-04-07 04:00:00,0.6876428325987047,0.36356083150785234,9336
2024-04-07 08:00:00,0.6899291473263783,0.36235604912301933,9337
2024-04-07 12:00:00,0.6887125628069374,0.3629961372870746,9338
2024-04-07 16:00:00,0.6919514751999498,0.3612970113659469,9339
2024-04-07 20:00:00,0.7027417438950082,0.35574946581990835,9340
2024-04-08 00:00:00,0.698916268084534,0.35769663894811854,9341
2024-04-08 04:00:00,0.698793664992989,0.3577593966918808,9342
2024-04-08 08:00:00,0.7021283579874668,0.3560602518841186,9343
2024-04-08 12:00:00,0.6962079677261077,0.3590881052633277,9344
2024-04-08 16:00:00,0.7403828798148706,0.33766312919406155,9345
2024-04-08 20:00:00,0.7578611038518824,0.32987574996177715,9346
2024-04-09 00:00:00,0.7583562938061491,0.3296603483637797,9347
2024-04-09 04:00:00,0.861636235620776,0.2901456434453277,9348
2024-04-09 08:00:00,0.8490195164039065,0.294457306539779,9349
2024-04-09 12:00:00,0.8493442182591482,0.2943447363571987,9350
2024-04-09 16:00:00,0.8092764775281204,0.3089179124093757,9351
2024-04-09 20:00:00,0.8586805077606785,0.291144375283382,9352
2024-04-10 00:00:00,0.8760355597540405,0.2853765434706681,9353
2024-04-10 04:00:00,0.8871899440679075,0.2817885861664641,9354
2024-04-10 08:00:00,0.8846526889555023,0.28259677851109194,9355
2024-04-10 12:00:00,0.8821312866406369,0.28340452695205803,9356
2024-04-10 16:00:00,0.8877004430199906,0.28162653512877667,9357
2024-04-10 20:00:00,0.8683094974434066,0.28791577281612557,9358
2024-04-11 00:00:00,0.8681180568297804,0.2879792650701882,9359
2024-04-11 04:00:00,0.8696965387193716,0.28745658844190075,9360
2024-04-11 08:00:00,0.9102234338906041,0.2746578375063528,9361
2024-04-11 12:00:00,0.8723062533181657,0.28659659270929794,9362
2024-04-11 16:00:00,0.8813970996112247,0.2836405975357446,9363
2024-04-11 20:00:00,0.8802940651269722,0.283996007588601,9364
2024-04-12 00:00:00,0.8868745857335879,0.28188878565418557,9365
2024-04-12 04:00:00,0.9021657574559137,0.27711093879798115,9366
2024-04-12 08:00:00,0.9282532862581693,0.2693230432910841,9367
2024-04-12 12:00:00,0.9714113449473651,0.257357504933758,9368
2024-04-12 16:00:00,1.0,0.2260750998927463,9369
2024-04-12 20:00:00,1.0,0.2468168668074746,9370
2024-04-13 00:00:00,1.0,0.24797941880261398,9371
2024-04-13 04:00:00,1.0,0.24604120602018303,9372
2024-04-13 08:00:00,1.0,0.24479605677719413,9373
2024-04-13 12:00:00,1.0,0.24430719463211675,9374
2024-04-13 16:00:00,1.0,0.2431578379682745,9375
2024-04-13 20:00:00,0.5600586904838167,0.44638178863724626,9376
2024-04-14 00:00:00,0.5621407750189227,0.44472845790555676,9377
2024-04-14 04:00:00,0.5675650029430631,0.44047818083152573,9378
2024-04-14 08:00:00,0.5361444597818218,0.46629223791985985,9379
2024-04-14 12:00:00,0.532960461708274,0.4690779484817435,9380
2024-04-14 16:00:00,0.5330224591595331,0.4690233886095506,9381
2024-04-14 20:00:00,0.5317666943517545,0.4701309853652273,9382
2024-04-15 00:00:00,0.5164897816685441,0.4840366816016446,9383
2024-04-15 04:00:00,0.5161360386393777,0.4843684247646075,9384
2024-04-15 08:00:00,0.5123810091187933,0.4879181615843975,9385
2024-04-15 12:00:00,0.5196970299716759,0.481049506889861,9386
2024-04-15 16:00:00,0.5143605604256745,0.4860403756328149,9387
2024-04-15 20:00:00,0.5142211453402594,0.48617215037817113,9388
2024-04-16 00:00:00,0.5141691616908214,0.48622130346729975,9389
2024-04-16 04:00:00,0.5134180592186022,0.4869326185769314,9390
2024-04-16 08:00:00,0.5109779900829238,0.48925786404112803,9391
2024-04-16 12:00:00,0.5118515685178181,0.48842284634182426,9392
2024-04-16 16:00:00,0.5103104781967085,0.489897838044456,9393
2024-04-16 20:00:00,0.5040225610797877,0.4960095426371688,9394
2024-04-17 00:00:00,0.5009385077986096,0.49906325049482225,9395
2024-04-17 04:00:00,0.5006118399912489,0.49938890779005585,9396
2024-04-17 08:00:00,0.5019219962855568,0.4980853635626846,9397
2024-04-17 12:00:00,0.501063238777497,0.4989390173782344,9398
2024-04-17 16:00:00,0.49597333083211403,0.5040593605719992,9399
2024-04-17 20:00:00,0.49693468912597255,0.5030842190544383,9400
2024-04-18 00:00:00,0.49780689506847936,0.5022027667286719,9401
2024-04-18 04:00:00,0.49461159891173934,0.5054471034445173,9402
2024-04-18 08:00:00,0.4936835355667739,0.5063972808268504,9403
2024-04-18 12:00:00,0.4909814625565448,0.5091841934280936,9404
2024-04-18 16:00:00,0.48953274959669335,0.5106910624589777,9405
2024-04-18 20:00:00,0.49003331178013143,0.5101693986717585,9406
2024-04-19 00:00:00,0.4895438248726271,0.5106795087550062,9407
2024-04-19 04:00:00,0.4858099976075285,0.5146044775347904,9408
2024-04-19 08:00:00,0.4749412365101682,0.5263809094299347,9409
2024-04-19 12:00:00,0.47439584094585435,0.5269860703279943,9410
2024-04-19 16:00:00,0.47456005557077335,0.5268037144409773,9411
2024-04-19 20:00:00,0.4817448059511293,0.5189469547189292,9412
2024-04-20 00:00:00,0.482393558282852,0.5182490431462441,9413
2024-04-20 04:00:00,0.4822444042512892,0.5184093331018297,9414
2024-04-20 08:00:00,0.48217397844895304,0.5184850514003154,9415
2024-04-20 12:00:00,0.48224195561917355,0.5184119653774484,9416
2024-04-20 16:00:00,0.47746239080172104,0.5236014496978866,9417
2024-04-20 20:00:00,0.6917717020166937,0.3613909029108668,9418
2024-04-21 00:00:00,0.6917827428431137,0.36138513512572024,9419
2024-04-21 04:00:00,0.7005154327665647,0.35688007473678085,9420
2024-04-21 08:00:00,0.7573195067159523,0.3301116606438707,9421
2024-04-21 12:00:00,0.7774783057291876,0.32155238050729656,9422
2024-04-21 16:00:00,0.7708343831542291,0.32432388261796025,9423
2024-04-21 20:00:00,0.7651356399210879,0.3267394524006014,9424
2024-04-22 00:00:00,0.8112176936788388,0.3081786824277221,9425
2024-04-22 04:00:00,0.7971631581484252,0.3136120848593608,9426
2024-04-22 08:00:00,0.8311330134209456,0.3007942121935445,9427
2024-04-22 12:00:00,0.8343269183438563,0.2996427353635568,9428
2024-04-22 16:00:00,0.8695136342295501,0.28751705569460967,9429
2024-04-22 20:00:00,0.8786131008660435,0.2845393492921703,9430
2024-04-23 00:00:00,0.8780880578354864,0.284709486445195,9431
2024-04-23 04:00:00,0.8928149509186959,0.28001323201717554,9432
2024-04-23 08:00:00,0.9008925983886098,0.27750255740491697,9433
2024-04-23 12:00:00,0.9051185787424825,0.27620690357205463,9434
2024-04-23 16:00:00,0.9789807161068295,0.2553676450279734,9435
2024-04-23 20:00:00,1.0,0.24869619509421306,9436
2024-04-24 00:00:00,1.0,0.24577522878676997,9437
2024-04-24 04:00:00,1.0,0.24580802734870458,9438
2024-04-24 08:00:00,1.0,0.2455230018482048,9439
2024-04-24 12:00:00,1.0,0.23941435997798868,9440
2024-04-24 16:00:00,1.0,0.22361163963486988,9441
2024-04-24 20:00:00,1.0,0.21473115929467892,9442
2024-04-25 00:00:00,1.0,0.21421849900401294,9443
2024-04-25 04:00:00,1.0,0.21095488758871073,9444
2024-04-25 08:00:00,1.0,0.19823044606794032,9445
2024-04-25 12:00:00,1.0,0.18572297928210554,9446
2024-04-25 16:00:00,1.0,0.18364451896300343,9447
2024-04-25 20:00:00,1.0,0.1836090930892667,9448
2024-04-26 00:00:00,1.0,0.18371741333903227,9449
2024-04-26 04:00:00,1.0,0.16302145066236273,9450
2024-04-26 08:00:00,1.0,0.1330181596643616,9451
2024-04-26 12:00:00,1.0,0.13294112638242378,9452
2024-04-26 16:00:00,1.0,0.13346374130270972,9453
2024-04-26 20:00:00,1.0,0.13345465935537407,9454
2024-04-27 00:00:00,1.0,0.13469739549659546,9455
2024-04-27 04:00:00,1.0,0.13858695865634146,9456
2024-04-27 08:00:00,1.0,0.13904719699707538,9457
2024-04-27 12:00:00,1.0,0.13796461507461893,9458
2024-04-27 16:00:00,1.0,0.1226509012672007,9459
2024-04-27 20:00:00,1.0,0.12771052495289373,9460
2024-04-28 00:00:00,1.0,0.127944085034967,9461
2024-04-28 04:00:00,1.0,0.1332587372853091,9462
2024-04-28 08:00:00,1.0,0.13269683724206768,9463
2024-04-28 12:00:00,1.0,0.13572955534241563,9464
2024-04-28 16:00:00,1.0,0.13028363715073907,9465
2024-04-28 20:00:00,1.0,0.1227584414609656,9466
2024-04-29 00:00:00,1.0,0.13397577345675854,9467
2024-04-29 04:00:00,1.0,0.12465355194876461,9468
2024-04-29 08:00:00,1.0,0.1239186129678899,9469
2024-04-29 12:00:00,1.0,0.12369837256252635,9470
2024-04-29 16:00:00,1.0,0.13035189916091475,9471
2024-04-29 20:00:00,1.0,0.1318309763845887,9472
2024-04-30 00:00:00,1.0,0.13943610162587913,9473
2024-04-30 04:00:00,1.0,0.13962243215945436,9474
2024-04-30 08:00:00,1.0,0.141853683993791,9475
2024-04-30 12:00:00,1.0,0.17902029220979318,9476
2024-04-30 16:00:00,1.0,0.18120548922726631,9477
2024-04-30 20:00:00,1.0,0.1983498321982861,9478
2024-05-01 00:00:00,1.0,0.21785086940052317,9479
2024-05-01 04:00:00,1.0,0.21809508353619414,9480
2024-05-01 08:00:00,0.9189856712437108,0.2720390620037221,9481
2024-05-01 12:00:00,0.9062007750479371,0.2758770538314484,9482
2024-05-01 16:00:00,0.8915771691404996,0.2804019760185264,9483
2024-05-01 20:00:00,0.8140846203513606,0.307093382862459,9484
2024-05-02 00:00:00,0.765057133942616,0.3267729806160484,9485
2024-05-02 04:00:00,0.7426502250895123,0.3366322281392526,9486
2024-05-02 08:00:00,0.7425646440970485,0.3366710251926923,9487
2024-05-02 12:00:00,0.696055843094047,0.3591665848083707,9488
2024-05-02 16:00:00,0.6943182286644481,0.360065442154509,9489
2024-05-02 20:00:00,0.6947856028357583,0.3598232303312393,9490
2024-05-03 00:00:00,0.6939902889412441,0.36023558828380947,9491
2024-05-03 04:00:00,0.6847175688498472,0.3651140431812447,9492
2024-05-03 08:00:00,0.6775769353658759,0.36896179157132286,9493
2024-05-03 12:00:00,0.6774044498220139,0.3690557392495529,9494
2024-05-03 16:00:00,0.6559417443175728,0.381131407119232,9495
2024-05-03 20:00:00,0.6555690885576675,0.381348059820866,9496
2024-05-04 00:00:00,0.6539750622152394,0.38227757363279824,9497
2024-05-04 04:00:00,0.6556058069639163,0.38132670172300603,9498
2024-05-04 08:00:00,0.6558688920314518,0.38117374224849104,9499
2024-05-04 12:00:00,0.649702928491133,0.38479124694819955,9500
